tmdb_id,country,release_date,type
735726,FR,2021-07-18T00:00:00.000Z,2
735726,FR,2021-09-22T00:00:00.000Z,3
735726,FR,2022-01-27T00:00:00.000Z,4
735726,FR,2022-02-01T00:00:00.000Z,5
735726,GB,2022-06-17T00:00:00.000Z,2
735726,GB,2022-06-17T00:00:00.000Z,4
735726,GR,2021-11-09T00:00:00.000Z,1
735726,GR,2022-09-08T00:00:00.000Z,3
735726,IE,2022-04-22T00:00:00.000Z,3
735726,IT,2022-01-13T00:00:00.000Z,3
735726,KR,2021-10-08T00:00:00.000Z,1
735726,KR,2022-09-07T00:00:00.000Z,3
735726,NL,2021-12-23T00:00:00.000Z,3
735726,NZ,2022-08-04T00:00:00.000Z,3
735726,PL,2022-01-28T00:00:00.000Z,3
735726,PT,2021-12-30T00:00:00.000Z,3
735726,RU,2021-10-29T00:00:00.000Z,1
735726,RU,2022-01-20T00:00:00.000Z,3
735726,SE,2021-11-19T00:00:00.000Z,3
735726,TR,2021-12-24T00:00:00.000Z,3
735726,US,2023-04-14T00:00:00.000Z,3
833417,AU,2022-07-28T00:00:00.000Z,3
833417,BE,2022-03-23T00:00:00.000Z,3
833417,BR,2022-11-10T00:00:00.000Z,3
833417,CA,2022-04-29T00:00:00.000Z,3
833417,CH,2021-11-13T00:00:00.000Z,1
833417,CH,2022-10-20T00:00:00.000Z,3
833417,CH,2022-03-16T00:00:00.000Z,3
833417,CH,2022-04-07T00:00:00.000Z,3
833417,CN,2022-08-16T00:00:00.000Z,1
833417,DE,2022-06-24T00:00:00.000Z,1
833417,DE,2024-03-07T00:00:00.000Z,3
833417,ES,2022-03-07T00:00:00.000Z,1
833417,ES,2022-03-25T00:00:00.000Z,3
833417,FR,2021-12-13T00:00:00.000Z,1
833417,FR,2022-03-16T00:00:00.000Z,3
833417,FR,2022-07-16T00:00:00.000Z,4
833417,FR,2023-02-07T00:00:00.000Z,4
833417,FR,2022-08-11T00:00:00.000Z,5
833417,GB,2022-08-17T00:00:00.000Z,1
833417,GB,2023-05-26T00:00:00.000Z,3
833417,GR,2022-05-05T00:00:00.000Z,3
833417,IL,2023-07-13T00:00:00.000Z,3
833417,IT,2021-09-02T00:00:00.000Z,1
833417,IT,2022-03-31T00:00:00.000Z,3
833417,KR,2022-05-07T00:00:00.000Z,1
833417,KR,2022-08-18T00:00:00.000Z,3
833417,NL,2022-12-29T00:00:00.000Z,3
833417,NO,2022-04-01T00:00:00.000Z,3
833417,PL,2022-11-25T00:00:00.000Z,3
833417,SE,2022-02-03T00:00:00.000Z,1
833417,SE,2022-09-09T00:00:00.000Z,3
833417,SI,2022-11-09T00:00:00.000Z,1
833417,TR,2022-04-13T00:00:00.000Z,1
833417,TW,2022-06-02T00:00:00.000Z,3
833417,US,2022-10-14T00:00:00.000Z,1
833417,US,2023-02-03T00:00:00.000Z,2
833417,US,2023-03-14T00:00:00.000Z,4
477018,AU,2020-09-17T00:00:00.000Z,3
477018,BA,2020-11-05T00:00:00.000Z,3
477018,BE,2020-02-05T00:00:00.000Z,3
477018,BG,2021-03-12T00:00:00.000Z,3
477018,BR,2021-10-29T00:00:00.000Z,3
477018,BY,2020-02-27T00:00:00.000Z,3
477018,CA,2020-09-04T00:00:00.000Z,2
477018,CA,2021-07-09T00:00:00.000Z,6
477018,CH,2020-01-15T00:00:00.000Z,3
477018,CZ,2019-11-23T00:00:00.000Z,1
477018,DE,2023-06-01T00:00:00.000Z,3
477018,EE,2020-09-04T00:00:00.000Z,3
477018,ES,2021-03-18T00:00:00.000Z,3
477018,ES,2021-07-09T00:00:00.000Z,4
477018,ES,2021-07-21T00:00:00.000Z,5
477018,FR,2019-12-14T00:00:00.000Z,1
477018,FR,2020-01-29T00:00:00.000Z,3
477018,FR,2020-04-29T00:00:00.000Z,4
477018,FR,2021-11-30T00:00:00.000Z,4
477018,FR,2020-06-03T00:00:00.000Z,5
477018,GR,2020-06-18T00:00:00.000Z,3
477018,GR,2021-04-22T00:00:00.000Z,5
477018,HK,2019-11-23T00:00:00.000Z,1
477018,HK,2020-02-27T00:00:00.000Z,3
477018,HU,2020-07-23T00:00:00.000Z,3
477018,IL,2021-12-02T00:00:00.000Z,3
477018,IT,2021-11-08T00:00:00.000Z,6
477018,JP,2020-01-24T00:00:00.000Z,3
477018,KR,2022-09-14T00:00:00.000Z,3
477018,KZ,2020-02-27T00:00:00.000Z,3
477018,LT,2021-10-15T00:00:00.000Z,3
477018,MK,2020-11-05T00:00:00.000Z,3
477018,PL,2019-12-20T00:00:00.000Z,3
477018,PT,2020-06-04T00:00:00.000Z,3
477018,RO,2021-02-05T00:00:00.000Z,3
477018,RS,2020-10-22T00:00:00.000Z,3
477018,RU,2020-02-27T00:00:00.000Z,3
477018,SE,2020-06-05T00:00:00.000Z,3
477018,SI,2020-07-09T00:00:00.000Z,3
477018,TR,2020-09-04T00:00:00.000Z,3
477018,TW,2022-02-25T00:00:00.000Z,3
477018,UA,2020-02-20T00:00:00.000Z,3
477018,US,2020-01-29T00:00:00.000Z,3
750253,BR,2022-01-21T00:00:00.000Z,4
750253,DE,2021-11-18T00:00:00.000Z,3
750253,ES,2022-01-21T00:00:00.000Z,4
750253,FR,2021-11-03T00:00:00.000Z,3
750253,FR,2022-03-03T00:00:00.000Z,4
750253,FR,2022-06-29T00:00:00.000Z,4
750253,FR,2022-03-10T00:00:00.000Z,5
750253,GB,2022-01-21T00:00:00.000Z,2
750253,GB,2022-01-21T00:00:00.000Z,4
750253,GR,2021-09-23T00:00:00.000Z,3
750253,IT,2022-01-21T00:00:00.000Z,4
750253,KR,2022-12-08T00:00:00.000Z,3
750253,PL,2022-03-25T00:00:00.000Z,4
750253,RU,2021-10-14T00:00:00.000Z,3
750253,UA,2021-11-18T00:00:00.000Z,3
750253,US,2021-09-15T00:00:00.000Z,4
754067,BR,2021-12-24T00:00:00.000Z,4
754067,DE,2021-12-24T00:00:00.000Z,4
754067,ES,2022-04-29T00:00:00.000Z,3
754067,FR,2020-10-21T00:00:00.000Z,1
754067,FR,2021-12-15T00:00:00.000Z,3
754067,FR,2022-04-15T00:00:00.000Z,4
754067,FR,2022-04-20T00:00:00.000Z,5
754067,GB,2021-12-24T00:00:00.000Z,4
754067,GR,2021-12-24T00:00:00.000Z,4
754067,LT,2022-01-28T00:00:00.000Z,3
754067,RU,2022-01-06T00:00:00.000Z,3
754067,UA,2021-12-16T00:00:00.000Z,3
712134,CA,2020-09-11T00:00:00.000Z,1
712134,CA,2021-08-13T00:00:00.000Z,3
712134,DE,2021-06-17T00:00:00.000Z,3
712134,ES,2020-09-19T00:00:00.000Z,1
712134,FR,2020-09-01T00:00:00.000Z,1
712134,FR,2021-06-16T00:00:00.000Z,3
712134,FR,2021-09-15T00:00:00.000Z,4
712134,FR,2021-12-16T00:00:00.000Z,4
712134,FR,2021-10-06T00:00:00.000Z,5
712134,GB,2021-05-17T00:00:00.000Z,3
712134,GR,2022-04-07T00:00:00.000Z,3
712134,JP,2021-08-21T00:00:00.000Z,4
712134,KR,2020-10-29T00:00:00.000Z,1
712134,KR,2022-05-04T00:00:00.000Z,3
712134,RU,2020-10-02T00:00:00.000Z,1
712134,SE,2021-09-17T00:00:00.000Z,3
712134,US,2021-05-21T00:00:00.000Z,3
762079,DE,2021-12-01T00:00:00.000Z,3
762079,DE,2022-09-23T00:00:00.000Z,4
762079,DE,2022-09-30T00:00:00.000Z,5
762079,FR,2021-12-01T00:00:00.000Z,3
762079,FR,2022-03-24T00:00:00.000Z,4
762079,FR,2022-07-13T00:00:00.000Z,4
762079,FR,2022-03-24T00:00:00.000Z,5
762079,GB,2021-08-30T00:00:00.000Z,1
762079,IE,2021-12-01T00:00:00.000Z,4
762079,KR,2021-07-10T00:00:00.000Z,1
762079,PL,2021-12-02T00:00:00.000Z,4
762079,RU,2021-12-09T00:00:00.000Z,3
762079,UA,2022-01-27T00:00:00.000Z,3
762079,VN,2022-04-22T00:00:00.000Z,3
833428,ES,2022-04-08T00:00:00.000Z,3
833428,FR,2021-08-28T00:00:00.000Z,1
833428,FR,2021-12-15T00:00:00.000Z,3
833428,FR,2022-04-15T00:00:00.000Z,4
833428,FR,2022-10-13T00:00:00.000Z,4
833428,FR,2022-04-19T00:00:00.000Z,5
833428,GR,2022-06-14T00:00:00.000Z,4
833428,RU,2022-09-29T00:00:00.000Z,3
485162,AR,2019-04-18T00:00:00.000Z,3
485162,AT,2019-08-15T00:00:00.000Z,3
485162,AU,2018-08-03T00:00:00.000Z,3
485162,BR,2019-10-10T00:00:00.000Z,3
485162,CA,2018-08-31T00:00:00.000Z,3
485162,CH,2018-05-16T00:00:00.000Z,3
485162,CH,2019-05-02T00:00:00.000Z,3
485162,CH,2019-05-03T00:00:00.000Z,3
485162,CN,2018-10-20T00:00:00.000Z,3
485162,CZ,2019-03-07T00:00:00.000Z,3
485162,DE,2019-04-25T00:00:00.000Z,3
485162,DK,2019-07-11T00:00:00.000Z,3
485162,ES,2020-02-11T00:00:00.000Z,4
485162,FR,2018-05-15T00:00:00.000Z,1
485162,FR,2018-05-16T00:00:00.000Z,3
485162,FR,2018-10-02T00:00:00.000Z,5
485162,GR,2019-03-21T00:00:00.000Z,3
485162,HK,2019-03-28T00:00:00.000Z,3
485162,HR,2018-08-23T00:00:00.000Z,3
485162,HU,2019-03-28T00:00:00.000Z,3
485162,IN,2019-02-23T00:00:00.000Z,3
485162,IT,2018-11-15T00:00:00.000Z,3
485162,JP,2021-01-22T00:00:00.000Z,6
485162,KR,2018-10-05T00:00:00.000Z,1
485162,MX,2020-04-03T00:00:00.000Z,4
485162,NL,2018-09-09T00:00:00.000Z,3
485162,NO,2019-04-12T00:00:00.000Z,3
485162,PL,2019-05-23T00:00:00.000Z,3
485162,PT,2018-10-31T00:00:00.000Z,3
485162,SE,2019-01-26T00:00:00.000Z,3
485162,SK,2019-05-09T00:00:00.000Z,3
485162,TR,2018-10-07T00:00:00.000Z,2
485162,TW,2018-12-07T00:00:00.000Z,3
485162,US,2018-10-13T00:00:00.000Z,1
485162,US,2019-07-19T00:00:00.000Z,3
485162,US,2019-10-15T00:00:00.000Z,5
485162,UY,2019-02-21T00:00:00.000Z,1
485162,UY,2019-04-11T00:00:00.000Z,3
147,AU,2003-07-19T00:00:00.000Z,5
147,BE,1959-06-03T00:00:00.000Z,2
147,DE,1959-10-20T00:00:00.000Z,3
147,DE,2015-05-21T00:00:00.000Z,5
147,DK,1959-06-03T00:00:00.000Z,3
147,ES,2011-09-02T00:00:00.000Z,5
147,FI,1959-06-03T00:00:00.000Z,3
147,FR,1959-05-04T00:00:00.000Z,1
147,FR,1959-06-03T00:00:00.000Z,3
147,FR,2004-10-20T00:00:00.000Z,3
147,GB,1960-03-03T00:00:00.000Z,3
147,GR,2003-11-10T00:00:00.000Z,5
147,HU,1960-05-19T00:00:00.000Z,3
147,IT,1959-09-26T00:00:00.000Z,3
147,JP,1960-03-17T00:00:00.000Z,3
147,KR,2016-04-13T00:00:00.000Z,3
147,NL,2014-08-08T00:00:00.000Z,5
147,NL,2014-08-11T00:00:00.000Z,5
147,PL,2001-10-05T00:00:00.000Z,4
147,PT,1961-03-23T00:00:00.000Z,3
147,SE,1959-06-03T00:00:00.000Z,2
147,SU,1960-10-03T00:00:00.000Z,3
147,US,1959-11-16T00:00:00.000Z,3
695089,BR,2022-08-25T00:00:00.000Z,3
695089,CZ,2021-08-22T00:00:00.000Z,1
695089,DE,2022-06-02T00:00:00.000Z,3
695089,ES,2022-05-06T00:00:00.000Z,3
695089,FR,2021-07-07T00:00:00.000Z,1
695089,FR,2021-07-21T00:00:00.000Z,3
695089,FR,2021-12-01T00:00:00.000Z,4
695089,FR,2022-02-22T00:00:00.000Z,4
695089,FR,2021-12-15T00:00:00.000Z,5
695089,GB,2022-04-15T00:00:00.000Z,3
695089,JP,2021-07-21T00:00:00.000Z,4
695089,KR,2021-10-07T00:00:00.000Z,1
695089,US,2022-10-07T00:00:00.000Z,2
695089,US,2022-12-13T00:00:00.000Z,4
774343,CA,2022-08-19T00:00:00.000Z,3
774343,CZ,2022-04-07T00:00:00.000Z,3
774343,ES,2022-04-26T00:00:00.000Z,1
774343,ES,2022-06-03T00:00:00.000Z,3
774343,FR,2021-07-13T00:00:00.000Z,1
774343,FR,2021-07-17T00:00:00.000Z,2
774343,FR,2021-12-29T00:00:00.000Z,3
774343,FR,2022-10-27T00:00:00.000Z,4
774343,FR,2022-05-04T00:00:00.000Z,5
774343,IT,2021-12-01T00:00:00.000Z,1
774343,IT,2022-04-21T00:00:00.000Z,3
774343,KR,2021-10-20T00:00:00.000Z,1
774343,KR,2022-10-20T00:00:00.000Z,3
774343,RU,2022-02-17T00:00:00.000Z,3
774343,SG,2022-02-10T00:00:00.000Z,3
774343,TW,2022-11-18T00:00:00.000Z,3
914203,BE,2022-10-05T00:00:00.000Z,2
914203,CN,2023-06-09T00:00:00.000Z,1
914203,CN,2023-12-03T00:00:00.000Z,4
914203,CN,2024-05-14T00:00:00.000Z,4
914203,CZ,2023-09-28T00:00:00.000Z,3
914203,DE,2023-10-26T00:00:00.000Z,3
914203,ES,2022-11-11T00:00:00.000Z,3
914203,FR,2022-05-24T00:00:00.000Z,1
914203,FR,2022-10-05T00:00:00.000Z,3
914203,FR,2023-05-18T00:00:00.000Z,4
914203,GB,2022-10-10T00:00:00.000Z,1
914203,GB,2022-12-02T00:00:00.000Z,3
914203,GR,2023-02-09T00:00:00.000Z,3
914203,HK,2022-08-31T00:00:00.000Z,1
914203,HK,2022-12-01T00:00:00.000Z,3
914203,ID,2022-10-24T00:00:00.000Z,1
914203,IL,2022-07-22T00:00:00.000Z,1
914203,IT,2022-12-15T00:00:00.000Z,3
914203,JP,2023-03-31T00:00:00.000Z,3
914203,KR,2023-04-27T00:00:00.000Z,1
914203,KR,2023-05-10T00:00:00.000Z,3
914203,NL,2022-10-20T00:00:00.000Z,3
914203,PL,2023-06-09T00:00:00.000Z,3
914203,RU,2022-11-17T00:00:00.000Z,3
914203,SE,2023-02-03T00:00:00.000Z,3
914203,TH,2022-12-03T00:00:00.000Z,1
914203,TW,2022-12-16T00:00:00.000Z,3
914203,US,2022-09-02T00:00:00.000Z,1
914203,US,2023-03-24T00:00:00.000Z,2
269,AT,2022-06-09T00:00:00.000Z,3
269,BR,2024-06-27T00:00:00.000Z,2
269,BR,1961-03-07T00:00:00.000Z,3
269,CZ,2006-01-12T00:00:00.000Z,4
269,DE,1960-07-05T00:00:00.000Z,3
269,DE,2001-07-05T00:00:00.000Z,3
269,DK,1960-10-17T00:00:00.000Z,3
269,DK,1966-04-11T00:00:00.000Z,3
269,ES,1966-04-10T00:00:00.000Z,3
269,FI,1964-09-11T00:00:00.000Z,3
269,FI,1996-07-12T00:00:00.000Z,3
269,FR,1960-05-09T00:00:00.000Z,1
269,FR,2020-10-11T00:00:00.000Z,1
269,FR,1960-03-16T00:00:00.000Z,3
269,FR,2021-05-19T00:00:00.000Z,3
269,FR,2010-06-23T00:00:00.000Z,3
269,GB,2010-06-25T00:00:00.000Z,2
269,GB,2020-11-18T00:00:00.000Z,3
269,GB,1993-05-13T00:00:00.000Z,5
269,IT,2021-10-02T00:00:00.000Z,1
269,IT,1960-09-30T00:00:00.000Z,3
269,JP,2012-10-07T00:00:00.000Z,1
269,JP,2017-03-10T00:00:00.000Z,1
269,JP,1960-03-26T00:00:00.000Z,3
269,JP,1978-07-22T00:00:00.000Z,3
269,MX,1961-05-03T00:00:00.000Z,3
269,NL,1960-05-13T00:00:00.000Z,3
269,NL,2006-01-01T00:00:00.000Z,5
269,NL,2007-12-08T00:00:00.000Z,6
269,PL,2015-11-27T00:00:00.000Z,4
269,PT,1970-04-23T00:00:00.000Z,3
269,PT,2018-12-06T00:00:00.000Z,3
269,PT,2022-05-22T00:00:00.000Z,6
269,RU,2021-08-05T00:00:00.000Z,3
269,SE,1961-01-23T00:00:00.000Z,3
269,TR,2022-10-21T00:00:00.000Z,1
269,US,2010-04-23T00:00:00.000Z,1
269,US,2010-09-25T00:00:00.000Z,1
269,US,2006-01-30T00:00:00.000Z,2
269,US,2010-05-28T00:00:00.000Z,2
269,US,1961-02-07T00:00:00.000Z,3
269,US,2000-04-21T00:00:00.000Z,3
269,UY,1961-03-22T00:00:00.000Z,3
659988,BE,2021-07-21T00:00:00.000Z,4
659988,BR,2022-09-15T00:00:00.000Z,3
659988,CH,2021-07-21T00:00:00.000Z,4
659988,ES,2022-01-14T00:00:00.000Z,3
659988,FR,2021-12-22T00:00:00.000Z,3
659988,FR,2021-07-21T00:00:00.000Z,3
659988,FR,2022-11-18T00:00:00.000Z,4
659988,FR,2022-04-22T00:00:00.000Z,5
659988,GR,2022-07-07T00:00:00.000Z,3
659988,IT,2021-09-04T00:00:00.000Z,1
659988,IT,2022-06-09T00:00:00.000Z,3
659988,PT,2021-07-21T00:00:00.000Z,3
659988,RU,2022-12-29T00:00:00.000Z,3
659988,US,2021-10-17T00:00:00.000Z,1
526811,AU,2022-02-10T00:00:00.000Z,3
526811,BR,2022-04-20T00:00:00.000Z,4
526811,CA,2020-09-09T00:00:00.000Z,1
526811,DE,2021-12-09T00:00:00.000Z,3
526811,DK,2021-01-14T00:00:00.000Z,4
526811,ES,2020-09-19T00:00:00.000Z,1
526811,FR,2021-08-11T00:00:00.000Z,3
526811,FR,2021-11-16T00:00:00.000Z,5
526811,GB,2021-02-05T00:00:00.000Z,4
526811,GR,2022-02-24T00:00:00.000Z,3
526811,IT,2021-06-17T00:00:00.000Z,3
526811,JP,2021-07-02T00:00:00.000Z,3
526811,JP,2022-01-07T00:00:00.000Z,5
526811,KR,2020-10-24T00:00:00.000Z,1
526811,KR,2023-02-01T00:00:00.000Z,3
526811,PT,2021-01-14T00:00:00.000Z,2
526811,RU,2020-10-05T00:00:00.000Z,1
526811,RU,2021-01-14T00:00:00.000Z,3
526811,SE,2021-12-10T00:00:00.000Z,3
526811,UA,2021-08-26T00:00:00.000Z,3
526811,US,2022-01-21T00:00:00.000Z,3
712128,BE,2023-03-23T00:00:00.000Z,2
712128,GB,2024-03-04T00:00:00.000Z,4
712128,HK,2023-03-23T00:00:00.000Z,3
712128,KR,2021-05-02T00:00:00.000Z,1
712128,RO,2023-03-23T00:00:00.000Z,3
712128,US,2024-03-05T00:00:00.000Z,4
1628,AT,1963-02-22T00:00:00.000Z,3
1628,BE,1962-01-23T00:00:00.000Z,3
1628,BR,2017-01-01T00:00:00.000Z,3
1628,DE,1963-02-23T00:00:00.000Z,3
1628,FR,1962-01-23T00:00:00.000Z,3
1628,GR,1963-04-09T00:00:00.000Z,3
1628,HU,2008-11-06T00:00:00.000Z,4
1628,KR,2023-01-25T00:00:00.000Z,3
1628,KR,1997-01-04T00:00:00.000Z,3
1628,NL,2010-01-28T00:00:00.000Z,5
1628,NL,2014-07-28T00:00:00.000Z,5
1628,PL,1973-12-01T00:00:00.000Z,3
1628,RO,1962-01-23T00:00:00.000Z,3
1628,SE,1962-01-23T00:00:00.000Z,3
1628,US,1962-04-23T00:00:00.000Z,3
712178,BE,2021-07-14T00:00:00.000Z,3
712178,BR,2021-08-26T00:00:00.000Z,3
712178,CH,2020-09-26T00:00:00.000Z,1
712178,CH,2021-12-09T00:00:00.000Z,3
712178,CH,2021-06-30T00:00:00.000Z,3
712178,DE,2024-08-15T00:00:00.000Z,3
712178,ES,2022-04-13T00:00:00.000Z,3
712178,FI,2021-10-08T00:00:00.000Z,3
712178,FR,2020-05-12T00:00:00.000Z,1
712178,FR,2021-06-23T00:00:00.000Z,3
712178,FR,2021-09-22T00:00:00.000Z,4
712178,FR,2022-01-17T00:00:00.000Z,4
712178,FR,2021-10-06T00:00:00.000Z,5
712178,GB,2021-09-24T00:00:00.000Z,2
712178,GB,2021-03-04T00:00:00.000Z,4
712178,GB,2021-09-24T00:00:00.000Z,4
712178,GR,2021-10-21T00:00:00.000Z,3
712178,IE,2021-09-24T00:00:00.000Z,3
712178,IT,2022-02-17T00:00:00.000Z,3
712178,JP,2022-02-25T00:00:00.000Z,3
712178,KR,2020-10-23T00:00:00.000Z,1
712178,KR,2022-12-22T00:00:00.000Z,3
712178,LU,2020-11-11T00:00:00.000Z,2
712178,NL,2021-11-04T00:00:00.000Z,3
712178,NO,2021-09-24T00:00:00.000Z,3
712178,PL,2021-10-21T00:00:00.000Z,3
712178,RU,2020-10-03T00:00:00.000Z,1
712178,SE,2021-08-27T00:00:00.000Z,3
712178,SG,2021-07-30T00:00:00.000Z,3
712178,SI,2020-11-11T00:00:00.000Z,3
712178,US,2022-04-01T00:00:00.000Z,2
660955,FR,2020-09-16T00:00:00.000Z,1
660955,FR,2021-12-01T00:00:00.000Z,3
660955,FR,2022-04-05T00:00:00.000Z,5
660955,GR,2022-09-08T00:00:00.000Z,3
152584,AR,2014-01-31T00:00:00.000Z,3
152584,AT,2013-11-03T00:00:00.000Z,3
152584,AU,2013-11-16T00:00:00.000Z,3
152584,BE,2013-10-09T00:00:00.000Z,3
152584,BR,2013-12-06T00:00:00.000Z,3
152584,CA,2013-10-09T00:00:00.000Z,3
152584,CH,2014-01-09T00:00:00.000Z,3
152584,CZ,2013-11-08T00:00:00.000Z,3
152584,DE,2013-12-19T00:00:00.000Z,3
152584,DK,2013-12-05T00:00:00.000Z,3
152584,ES,2013-10-25T00:00:00.000Z,3
152584,FI,2013-12-13T00:00:00.000Z,3
152584,FR,2013-05-23T00:00:00.000Z,1
152584,FR,2013-10-09T00:00:00.000Z,3
152584,GB,2013-11-22T00:00:00.000Z,3
152584,GR,2013-09-29T00:00:00.000Z,1
152584,GR,2013-10-31T00:00:00.000Z,3
152584,GR,2014-03-19T00:00:00.000Z,5
152584,HK,2014-01-02T00:00:00.000Z,3
152584,HR,2013-11-28T00:00:00.000Z,3
152584,HU,2013-10-10T00:00:00.000Z,3
152584,IE,2013-11-10T00:00:00.000Z,3
152584,IL,2013-11-21T00:00:00.000Z,3
152584,IN,2013-10-19T00:00:00.000Z,3
152584,IS,2013-10-11T00:00:00.000Z,3
152584,IT,2013-10-24T00:00:00.000Z,3
152584,JP,2013-10-25T00:00:00.000Z,3
152584,KR,2014-01-16T00:00:00.000Z,3
152584,KR,2024-07-10T00:00:00.000Z,3
152584,LB,2013-11-30T00:00:00.000Z,3
152584,LT,2013-11-01T00:00:00.000Z,3
152584,LU,2013-10-09T00:00:00.000Z,3
152584,LV,2013-10-11T00:00:00.000Z,3
152584,MA,2013-11-06T00:00:00.000Z,3
152584,MC,2013-10-09T00:00:00.000Z,3
152584,MK,2013-11-15T00:00:00.000Z,3
152584,MX,2013-10-19T00:00:00.000Z,1
152584,MX,2013-11-20T00:00:00.000Z,1
152584,MX,2014-02-14T00:00:00.000Z,3
152584,MX,2019-10-03T00:00:00.000Z,4
152584,NL,2013-10-10T00:00:00.000Z,3
152584,NL,2014-02-28T00:00:00.000Z,5
152584,NL,2018-06-08T00:00:00.000Z,5
152584,NL,2016-03-04T00:00:00.000Z,6
152584,NO,2013-10-24T00:00:00.000Z,3
152584,NZ,2014-02-13T00:00:00.000Z,3
152584,PL,2013-10-18T00:00:00.000Z,3
152584,PR,2013-11-15T00:00:00.000Z,3
152584,PT,2013-11-16T00:00:00.000Z,3
152584,RO,2013-11-01T00:00:00.000Z,3
152584,RU,2013-11-07T00:00:00.000Z,3
152584,SE,2013-11-22T00:00:00.000Z,3
152584,SI,2013-11-09T00:00:00.000Z,3
152584,SK,2013-11-28T00:00:00.000Z,3
152584,TH,2013-12-25T00:00:00.000Z,3
152584,TR,2013-11-08T00:00:00.000Z,3
152584,TW,2013-11-20T00:00:00.000Z,3
152584,UA,2013-11-07T00:00:00.000Z,3
152584,US,2013-10-25T00:00:00.000Z,3
152584,ZA,2014-02-14T00:00:00.000Z,3
1716,AR,1981-05-07T00:00:00.000Z,3
1716,AU,1981-04-16T00:00:00.000Z,3
1716,BE,1981-02-02T00:00:00.000Z,3
1716,BR,2001-01-19T00:00:00.000Z,3
1716,CO,1982-12-29T00:00:00.000Z,3
1716,DE,1981-10-28T00:00:00.000Z,3
1716,DK,1981-08-14T00:00:00.000Z,3
1716,ES,1981-04-02T00:00:00.000Z,3
1716,FI,1982-09-24T00:00:00.000Z,3
1716,FR,1980-09-17T00:00:00.000Z,3
1716,FR,2014-10-15T00:00:00.000Z,3
1716,FR,2017-07-01T00:00:00.000Z,4
1716,FR,2020-04-24T00:00:00.000Z,4
1716,FR,2000-11-07T00:00:00.000Z,5
1716,FR,2012-09-12T00:00:00.000Z,5
1716,FR,1994-10-11T00:00:00.000Z,5
1716,GB,1981-06-16T00:00:00.000Z,3
1716,GB,2001-02-13T00:00:00.000Z,3
1716,GB,2022-01-25T00:00:00.000Z,3
1716,GB,1993-11-18T00:00:00.000Z,5
1716,GB,2002-08-01T00:00:00.000Z,5
1716,HU,1983-09-29T00:00:00.000Z,3
1716,IS,2002-04-09T00:00:00.000Z,3
1716,IT,1981-03-27T00:00:00.000Z,1
1716,IT,1981-04-14T00:00:00.000Z,3
1716,JP,1982-04-10T00:00:00.000Z,3
1716,NL,1981-01-22T00:00:00.000Z,3
1716,NO,1981-02-25T00:00:00.000Z,3
1716,PT,1981-02-24T00:00:00.000Z,3
1716,SE,1981-04-01T00:00:00.000Z,3
1716,US,1980-10-12T00:00:00.000Z,1
1716,US,1981-02-11T00:00:00.000Z,2
1716,US,1981-02-19T00:00:00.000Z,3
1716,UY,1981-08-20T00:00:00.000Z,3
582881,CA,2020-01-17T00:00:00.000Z,2
582881,CH,2020-04-05T00:00:00.000Z,3
582881,FR,2019-05-16T00:00:00.000Z,1
582881,FR,2019-09-04T00:00:00.000Z,3
582881,GR,2019-11-02T00:00:00.000Z,1
582881,GR,2020-10-08T00:00:00.000Z,3
582881,NL,2019-09-26T00:00:00.000Z,3
582881,PT,2021-06-10T00:00:00.000Z,3
757341,DE,2022-06-30T00:00:00.000Z,5
757341,ES,2022-04-13T00:00:00.000Z,3
757341,FR,2020-09-03T00:00:00.000Z,1
757341,FR,2022-01-19T00:00:00.000Z,3
757341,FR,2022-05-18T00:00:00.000Z,4
757341,FR,2022-12-03T00:00:00.000Z,4
757341,FR,2022-05-25T00:00:00.000Z,5
757341,NO,2022-03-04T00:00:00.000Z,3
757341,RU,2022-05-25T00:00:00.000Z,4
757341,UA,2022-08-18T00:00:00.000Z,3
809733,AU,2022-03-02T00:00:00.000Z,1
809733,CA,2022-03-31T00:00:00.000Z,6
809733,CH,2021-11-17T00:00:00.000Z,3
809733,DE,2022-06-16T00:00:00.000Z,3
809733,ES,2022-06-17T00:00:00.000Z,3
809733,FR,2021-08-28T00:00:00.000Z,1
809733,FR,2021-11-17T00:00:00.000Z,3
809733,FR,2022-12-16T00:00:00.000Z,4
809733,FR,2022-04-05T00:00:00.000Z,5
747779,AU,2022-08-07T00:00:00.000Z,1
747779,AU,2022-06-16T00:00:00.000Z,1
747779,AU,2023-06-08T00:00:00.000Z,3
747779,BR,2022-10-20T00:00:00.000Z,1
747779,BR,2023-04-13T00:00:00.000Z,4
747779,CA,2022-09-11T00:00:00.000Z,1
747779,CA,2023-02-04T00:00:00.000Z,1
747779,CA,2022-11-03T00:00:00.000Z,1
747779,CA,2023-02-10T00:00:00.000Z,2
747779,CN,2023-06-10T00:00:00.000Z,1
747779,CN,2022-08-13T00:00:00.000Z,1
747779,CN,2023-06-18T00:00:00.000Z,4
747779,DE,2022-10-26T00:00:00.000Z,1
747779,DE,2022-12-08T00:00:00.000Z,3
747779,ES,2022-09-19T00:00:00.000Z,1
747779,ES,2023-03-31T00:00:00.000Z,3
747779,FI,2023-04-14T00:00:00.000Z,3
747779,FR,2022-05-20T00:00:00.000Z,1
747779,FR,2022-10-05T00:00:00.000Z,3
