Year,MovieId,Name,id
2022,20217,終極狩獵團,763164.0
2022,20992,公共圖書館員,331986.0
2022,21172,最後的生存者,789171.0
2022,23014,鱷魚歌王,830784.0
2022,22714,終極堡壘2,883502.0
2022,20486,BJ單身日記,634.0
2022,19318,美國舞孃,10802.0
2022,19383,異類崛起,850099.0
2022,20384,魔境夢遊,12155.0
2022,20192,殲獄行動,811592.0
2022,22959,貓爸爸們,896689.0
2022,21035,超級救援狗,577721.0
2022,14586,為所應為,925.0
2022,23288,海底世界(國語版),1306218.0
2022,23217,高原上的家屋,913820.0
2022,1691,地下社會,11902.0
2022,18745,鬼保母,575088.0
2022,20692,絕命第19排,659384.0
2022,19136,致命最前線,579831.0
2022,21173,逃出封鎖線,597859.0
2022,18792,心悸效應,575072.0
2022,22404,大尉叛逃記,818621.0
2022,22524,獵空計畫,818415.0
2022,20568,核爆車諾比,589761.0
2022,5643,鏡子,1396.0
2022,5666,潛行者,1398.0
2022,21155,月影歸途,987424.0
2022,21221,鬼雙胞,477462.0
2022,20414,反恐行動：獨立日,655302.0
2022,21380,當女孩戀愛時,683363.0
2022,21163,孵魔,517302.0
2022,21706,朵貝的愛情繪本,608232.0
2022,21536,不看鐵達尼號的男人,716855.0
2022,21528,拜金女王的性愛派對,881764.0
2022,21888,大獲拳勝,845875.0
2022,21365,永遠的一天,24858.0
2022,15103,燃燒女子的畫像,531428.0
2022,21920,蝙狐俠：英雄覺醒,746333.0
2022,19696,天才貓奴畫家,617762.0
2022,20184,黑盒線索,663260.0
2022,19894,鈦,630240.0
2022,21995,正發生,793998.0
2022,2813,藍色情挑 經典數位修復,108.0
2022,22349,死噬,955569.0
2022,2815,紅色情深 經典數位修復,110.0
2022,2814,白色情迷 經典數位修復,109.0
2022,20489,今敏：造夢魔術師,809488.0
2022,22243,小獅子王,892527.0
2022,20943,親愛的童伴,749004.0
2022,20873,友你才精彩,757999.0
2022,22183,拆彈倒數30分鐘,827887.0
2022,20530,艾菲爾情緣,655082.0
2022,21717,失業風暴,601188.0
2022,21514,一屍到底：法屍浪漫,852438.0
2022,20454,最後一件晚禮服的秘密,719463.0
2022,21863,就在今夜,895659.0
2022,3350,玩命光頭,826218.0
2022,20300,柏格曼的島,477044.0
2022,20485,巴黎夢想家,660000.0
2022,20364,天堂計劃,735726.0
2022,21046,失速母親,833417.0
2022,19858,密室譯戰,477018.0
2022,19952,尋子風暴,750253.0
2022,20399,我的神秘狼朋友,754067.0
2022,21866,春日小戀曲,712134.0
2022,21810,降臨節日曆,762079.0
2022,2224,雙面薇若妮卡 經典數位修復,1600.0
2022,21796,烈火少女（英文版）,778810.0
2022,21311,來自巴黎的情書,833428.0
2022,10963,全面開戰,485162.0
2022,4575,四百擊,147.0
2022,21824,一萬個叢林夜,695089.0
2022,21862,瑪歌皇后 數位修復版,10452.0
2022,22741,書情話慾,774343.0
2022,23265,有你就是家,914203.0
2022,6630,斷了氣,269.0
2022,21440,越界分身,659988.0
2022,20395,情慾告白,526811.0
2022,19093,破碎的琴鍵,712128.0
2022,20136,夏日之戀,1628.0
2022,19731,仰望星空的少年,712178.0
2022,20406,豪門媳婦日記,660955.0
2022,20963,藍色是最溫暖的顏色,152584.0
2022,20169,最後地下鐵,1716.0
2022,20124,喀布爾之燕,582881.0
2022,20862,屠女養成記,757341.0
2022,20177,幸福知音,809733.0
2022,23375,美好的早晨,747779.0
2022,20712,安妮詩快跑,781453.0
2022,22650,真實世界,664506.0
2022,4469,阿爾發城,8072.0
2022,22740,抓狂養老院,736500.0
2022,22173,她和她的小主廚們,845140.0
2022,22756,賴活,1626.0
2022,23386,男性，女性,4710.0
2022,20451,執愛不悔,594691.0
2022,21993,夜色中的她,810677.0
2022,20803,破膽三次,11298.0
2022,22901,索蘭琪的少女心事,749107.0
2022,21660,一路上有妳,589985.0
2022,20928,築愛巴黎,582886.0
2022,21360,塞瑟島之旅,47792.0
2022,21366,希臘二部曲：時光灰燼,51735.0
2022,21359,獵人,179890.0
2022,21362,霧中風景,47795.0
2022,19922,夢想裁縫師,764810.0
2022,20579,平行母親,766798.0
2022,20596,丟包大作戰,755437.0
2022,20289,瘋狂競賽片,668640.0
2022,19857,雙子謀殺案：白城之寂,542917.0
2022,23122,放牛班足球隊,954748.0
2022,23198,湯恩與劍客汪汪隊,768726.0
2022,22893,遺屍物,946706.0
2022,19205,蝸牛之家,772148.0
2022,18538,瀕臨崩潰邊緣的女人 經典數位修復,4203.0
2022,18469,慾望法則 經典數位修復,4043.0
2022,23188,梵天神器：滅世開端,496331.0
2022,21709,偉大的印度廚房,786064.0
2022,20903,天堂電影院,821494.0
2022,23338,鬼搖靈2：陰語陣陣,925786.0
2022,21307,娜娜：逝水年華,859933.0
2022,20652,懾影屍,655363.0
2022,20962,忌妒的藍圖,574078.0
2022,20191,天菜特警,792775.0
2022,20728,何處是我朋友的家？,49964.0
2022,21021,櫻桃的滋味 數位修復版,30020.0
2022,20804,橄欖樹下的情人,47104.0
2022,20758,生生長流,83761.0
2022,20632,我不是英雄,672208.0
2022,21032,風帶著我來 數位修復版,43423.0
2022,22196,贖罪風暴,669401.0
2022,20740,沉默呼聲,888602.0
2022,20201,麥特與麥斯,519141.0
2022,21838,未來犯罪,819876.0
2022,19092,親情解鎖,554761.0
2022,20386,他奶奶的變裝皇后,740963.0
2022,20683,藥命回憶,522406.0
2022,22307,怪胎英雄：奇克探險記,778855.0
2022,17368,鬼滅之刃劇場版 無限列車篇,635302.0
2022,20591,劇場版 咒術迴戰 0,810693.0
2022,21864,蠟筆小新：幽靈忍者珍風傳,955666.0
2022,13730,普羅米亞,553600.0
2022,19157,蠟筆小新：謎案！天下春日部學院的怪奇事件,795564.0
2022,23197,關於我轉生變成史萊姆這檔事劇場版 紅蓮之絆篇,876792.0
2022,21385,餘命10年,876797.0
2022,20610,神隱少女(日文版),129.0
2022,21718,角落小夥伴電影版：藍色月夜的魔法之子(日語版),877840.0
2022,9977,龍貓,8392.0
2022,23148,通往夏天的隧道，再見的出口,916192.0
2022,22194,七龍珠超：超級英雄(日文版),610150.0
2022,21625,電影哆啦A夢：大雄的宇宙小戰爭 2021(日語版),782054.0
2022,20279,在車上,758866.0
2022,22878,天空之城(日文版),10515.0
2022,22020,電影版 搖曳露營△ ,566466.0
2022,21973,劇場版 五等分的新娘,820067.0
2022,22962,即使，這份戀情今晚會從世上消失,977871.0
2022,22380,破案天才伽利略：沉默的遊行,956564.0
2022,20057,Fate/Grand Order -終局特異點 冠位時間神殿所羅門-,829920.0
2022,20264,名偵探柯南：大怪獸哥梅拉VS假面超人,925492.0
2022,19895,我讓最想被擁抱的男人給威脅了 劇場版～西班牙篇～,820530.0
2022,19687,偶然與想像,795811.0
2022,19766,假面飯店2：假面之夜 ,824202.0
2022,23463,灌籃高手 THE FIRST SLAM DUNK,783675.0
2022,22230,犬王,642538.0
2022,20535,電影版 昨日的美食,824362.0
2022,20355,讓我聽見愛的歌聲,741335.0
2022,20186,魔仿犯,808667.0
2022,22512,極速甩尾,983866.0
2022,20669,魔法水果籃 -前奏曲-,896499.0
2022,21237,牛首村,854006.0
2022,21941,北齋：浮世繪傳奇,698215.0
2022,21790,特『刀劍亂舞-花丸-』～雪之卷～,978039.0
2022,18774,花束般的戀愛,695932.0
2022,23249,天使降臨到我身邊！珍貴的朋友,966709.0
2022,22408,特『刀劍亂舞-花丸-』～華之卷～(第一周),1081641.0
2022,22167,特『刀劍亂舞-花丸-』～月之卷～,1081640.0
2022,20744,急急復雞雞,899743.0
2022,20684,尋人啟弒,874476.0
2022,19852,詛咒,264718.0
2022,20715,接棒家族,853731.0
2022,20631,燃燒的劍,726894.0
2022,22511,信用詐欺師JP：英雄篇,930432.0
2022,20229,電影 K-ON！輕音部,120811.0
2022,21058,輪到你了 劇場版 ,915295.0
2022,20541,那些得不到保護的人,794719.0
2022,22005,如月車站,959439.0
2022,21537,螢火蟲之墓,76826.0
2022,19264,鹿王,633844.0
2022,19896,超慄方殺陣,792678.0
2022,20993,漁港的肉子,781816.0
2022,14034,今天也要用便當出擊,514880.0
2022,21441,再見了，橡果兄弟！－奇蹟的暑假－,846993.0
2022,22197,萌男友是柑橘色,996499.0
2022,20520,夏日幽靈,798544.0
2022,21627,xxxHOLiC 次元魔女,901410.0
2022,20047,青春特調蜂蜜檸檬蘇打,853821.0
2022,21933,末日救世主,996666.0
