MovieId,Year,Amount,Tickets,TotalAmount,TotalTickets,Rate,TheaterCount,Created_time,updated_time,start_date,end_date
22525,2022,13695.0,249.0,2330491.0,10067.0,0.9007633588,1.0,2025-01-31 14:03:41.746,2025-01-31 14:03:41.746,2023-04-03,2023-04-09
22525,2022,7205.0,131.0,2337696.0,10198.0,-0.4738955823,1.0,2025-01-31 14:03:41.746,2025-01-31 14:03:41.746,2023-04-10,2023-04-16
22525,2022,2255.0,41.0,2339951.0,10239.0,-0.6870229008000001,1.0,2025-01-31 14:03:41.746,2025-01-31 14:03:41.746,2023-04-17,2023-04-23
22525,2022,690.0,3.0,2340641.0,10242.0,0.0,1.0,2025-01-31 14:03:41.746,2025-01-31 14:03:41.746,2023-07-03,2023-07-09
22525,2022,0.0,0.0,2340641.0,10242.0,0.0,1.0,2025-01-31 14:03:41.746,2025-01-31 14:03:41.746,2023-07-17,2023-07-23
21017,2022,442104.0,1888.0,442104.0,1888.0,0.0,36.0,2025-01-31 14:03:41.760,2025-01-31 14:03:41.760,2022-05-09,2022-05-15
21017,2022,295684.0,1261.0,737788.0,3149.0,-0.3311890415,36.0,2025-01-31 14:03:41.760,2025-01-31 14:03:41.760,2022-05-16,2022-05-22
21017,2022,42375.0,184.0,780163.0,3333.0,-0.8566882212,35.0,2025-01-31 14:03:41.760,2025-01-31 14:03:41.760,2022-05-23,2022-05-29
21017,2022,11195.0,48.0,791358.0,3381.0,-0.7358112094,12.0,2025-01-31 14:03:41.760,2025-01-31 14:03:41.760,2022-05-30,2022-06-05
21017,2022,1180.0,5.0,792538.0,3386.0,-0.8945958017000001,3.0,2025-01-31 14:03:41.760,2025-01-31 14:03:41.760,2022-06-06,2022-06-12
21017,2022,430.0,2.0,792968.0,3388.0,-0.6355932203,2.0,2025-01-31 14:03:41.760,2025-01-31 14:03:41.760,2022-06-13,2022-06-19
21017,2022,4584.0,39.0,797552.0,3427.0,9.6604651163,1.0,2025-01-31 14:03:41.760,2025-01-31 14:03:41.760,2022-06-20,2022-06-26
21017,2022,7560.0,63.0,805112.0,3490.0,0.6492146597,1.0,2025-01-31 14:03:41.760,2025-01-31 14:03:41.760,2022-06-27,2022-07-03
21017,2022,23342.0,247.0,828454.0,3737.0,2.0875661376,4.0,2025-01-31 14:03:41.760,2025-01-31 14:03:41.760,2022-07-04,2022-07-10
21017,2022,34030.0,355.0,862484.0,4092.0,0.4578870705,4.0,2025-01-31 14:03:41.760,2025-01-31 14:03:41.760,2022-07-11,2022-07-17
21017,2022,26980.0,290.0,889464.0,4382.0,-0.207170144,4.0,2025-01-31 14:03:41.760,2025-01-31 14:03:41.760,2022-07-18,2022-07-24
21017,2022,14625.0,141.0,904089.0,4523.0,-0.4579318013,5.0,2025-01-31 14:03:41.760,2025-01-31 14:03:41.760,2022-07-25,2022-07-31
21017,2022,4800.0,44.0,908889.0,4567.0,-0.6717948718,1.0,2025-01-31 14:03:41.760,2025-01-31 14:03:41.760,2022-08-01,2022-08-07
21017,2022,2310.0,21.0,911199.0,4588.0,-0.51875,1.0,2025-01-31 14:03:41.760,2025-01-31 14:03:41.760,2022-08-08,2022-08-14
20802,2022,176006.0,798.0,176006.0,798.0,0.0,10.0,2025-01-31 14:03:41.776,2025-01-31 14:03:41.776,2022-03-28,2022-04-03
20802,2022,308054.0,1374.0,484060.0,2172.0,0.7502471507,10.0,2025-01-31 14:03:41.776,2025-01-31 14:03:41.776,2022-04-04,2022-04-10
20802,2022,150350.0,655.0,634410.0,2827.0,-0.5119362190000001,10.0,2025-01-31 14:03:41.776,2025-01-31 14:03:41.776,2022-04-11,2022-04-17
20802,2022,58765.0,263.0,693175.0,3090.0,-0.6091453276000001,5.0,2025-01-31 14:03:41.776,2025-01-31 14:03:41.776,2022-04-18,2022-04-24
20802,2022,29925.0,131.0,723100.0,3221.0,-0.4907683145,2.0,2025-01-31 14:03:41.776,2025-01-31 14:03:41.776,2022-04-25,2022-05-01
20802,2022,4800.0,20.0,727900.0,3241.0,-0.8395989975,1.0,2025-01-31 14:03:41.776,2025-01-31 14:03:41.776,2022-05-02,2022-05-08
20802,2022,4570.0,39.0,732470.0,3280.0,0.0,1.0,2025-01-31 14:03:41.776,2025-01-31 14:03:41.776,2022-08-08,2022-08-14
20802,2022,7751.0,66.0,740221.0,3346.0,0.6960612691,1.0,2025-01-31 14:03:41.776,2025-01-31 14:03:41.776,2022-08-15,2022-08-21
20802,2022,3228.0,28.0,743449.0,3374.0,-0.5835376081,1.0,2025-01-31 14:03:41.776,2025-01-31 14:03:41.776,2022-08-22,2022-08-28
20802,2022,3630.0,66.0,747079.0,3440.0,0.0,1.0,2025-01-31 14:03:41.776,2025-01-31 14:03:41.776,2022-09-19,2022-09-25
20802,2022,3850.0,70.0,750929.0,3510.0,0.0606060606,1.0,2025-01-31 14:03:41.776,2025-01-31 14:03:41.776,2022-09-26,2022-10-02
20802,2022,2805.0,51.0,753734.0,3561.0,-0.2714285714,1.0,2025-01-31 14:03:41.776,2025-01-31 14:03:41.776,2022-10-03,2022-10-09
20802,2022,1430.0,26.0,755164.0,3587.0,-0.4901960784,1.0,2025-01-31 14:03:41.776,2025-01-31 14:03:41.776,2022-10-10,2022-10-16
22117,2022,279016.0,1196.0,279016.0,1196.0,0.0,15.0,2025-01-31 14:03:41.790,2025-01-31 14:03:41.790,2022-08-29,2022-09-04
22117,2022,251253.0,1098.0,530269.0,2294.0,-0.0995032543,15.0,2025-01-31 14:03:41.790,2025-01-31 14:03:41.790,2022-09-05,2022-09-11
22117,2022,129428.0,554.0,659697.0,2848.0,-0.4848698324,11.0,2025-01-31 14:03:41.790,2025-01-31 14:03:41.790,2022-09-12,2022-09-18
22117,2022,34095.0,154.0,693792.0,3002.0,-0.7365716846,6.0,2025-01-31 14:03:41.790,2025-01-31 14:03:41.790,2022-09-19,2022-09-25
22117,2022,14320.0,61.0,708112.0,3063.0,-0.5799970670000001,3.0,2025-01-31 14:03:41.790,2025-01-31 14:03:41.790,2022-09-26,2022-10-02
22117,2022,8280.0,37.0,716392.0,3100.0,-0.4217877095,1.0,2025-01-31 14:03:41.790,2025-01-31 14:03:41.790,2022-10-03,2022-10-09
21312,2022,31680.0,47.0,31680.0,47.0,0.0,1.0,2025-01-31 14:03:41.804,2025-01-31 14:03:41.804,2022-06-06,2022-06-12
21312,2022,7640.0,11.0,39320.0,58.0,-0.7588383838,2.0,2025-01-31 14:03:41.804,2025-01-31 14:03:41.804,2022-06-13,2022-06-19
21312,2022,27000.0,38.0,66320.0,96.0,0.0,3.0,2025-01-31 14:03:41.804,2025-01-31 14:03:41.804,2022-06-27,2022-07-03
21312,2022,45700.0,69.0,112020.0,165.0,0.6925925926000001,3.0,2025-01-31 14:03:41.804,2025-01-31 14:03:41.804,2022-07-04,2022-07-10
21312,2022,62280.0,91.0,174300.0,256.0,0.3628008753,4.0,2025-01-31 14:03:41.804,2025-01-31 14:03:41.804,2022-07-11,2022-07-17
21312,2022,27920.0,42.0,202220.0,298.0,0.0,2.0,2025-01-31 14:03:41.804,2025-01-31 14:03:41.804,2022-07-25,2022-07-31
21312,2022,47640.0,68.0,249860.0,366.0,0.7063037249,1.0,2025-01-31 14:03:41.804,2025-01-31 14:03:41.804,2022-08-01,2022-08-07
21312,2022,6920.0,10.0,256780.0,376.0,-0.8547439127,1.0,2025-01-31 14:03:41.804,2025-01-31 14:03:41.804,2022-08-08,2022-08-14
21312,2022,19520.0,29.0,276300.0,405.0,1.8208092486,1.0,2025-01-31 14:03:41.804,2025-01-31 14:03:41.804,2022-08-15,2022-08-21
21312,2022,152080.0,218.0,428380.0,623.0,6.7909836066,5.0,2025-01-31 14:03:41.804,2025-01-31 14:03:41.804,2022-08-22,2022-08-28
21312,2022,23280.0,33.0,451660.0,656.0,-0.8469226723000001,2.0,2025-01-31 14:03:41.804,2025-01-31 14:03:41.804,2022-08-29,2022-09-04
21312,2022,32720.0,45.0,484380.0,701.0,0.0,5.0,2025-01-31 14:03:41.804,2025-01-31 14:03:41.804,2022-09-12,2022-09-18
21312,2022,12040.0,17.0,496420.0,718.0,-0.6320293399,1.0,2025-01-31 14:03:41.804,2025-01-31 14:03:41.804,2022-09-19,2022-09-25
21312,2022,30560.0,44.0,526980.0,762.0,1.5382059801,2.0,2025-01-31 14:03:41.804,2025-01-31 14:03:41.804,2022-09-26,2022-10-02
21312,2022,9120.0,12.0,536100.0,774.0,-0.7015706806,3.0,2025-01-31 14:03:41.804,2025-01-31 14:03:41.804,2022-10-03,2022-10-09
21312,2022,51780.0,73.0,587880.0,847.0,4.6776315789,3.0,2025-01-31 14:03:41.804,2025-01-31 14:03:41.804,2022-10-10,2022-10-16
20693,2022,274993.0,1219.0,274993.0,1219.0,0.0,26.0,2025-01-31 14:03:41.817,2025-01-31 14:03:41.817,2022-03-14,2022-03-20
20693,2022,255822.0,1147.0,530815.0,2366.0,-0.0697145018,26.0,2025-01-31 14:03:41.817,2025-01-31 14:03:41.817,2022-03-21,2022-03-27
20693,2022,35173.0,158.0,565988.0,2524.0,-0.8625098701,21.0,2025-01-31 14:03:41.817,2025-01-31 14:03:41.817,2022-03-28,2022-04-03
20693,2022,7905.0,36.0,573893.0,2560.0,-0.7752537458000001,1.0,2025-01-31 14:03:41.817,2025-01-31 14:03:41.817,2022-04-04,2022-04-10
20693,2022,1530.0,7.0,575423.0,2567.0,-0.8064516129,1.0,2025-01-31 14:03:41.817,2025-01-31 14:03:41.817,2022-04-11,2022-04-17
22611,2022,147189.0,591.0,147189.0,591.0,0.0,11.0,2025-01-31 14:03:41.831,2025-01-31 14:03:41.831,2022-11-28,2022-12-04
22611,2022,219158.0,928.0,366347.0,1519.0,0.4889563758,11.0,2025-01-31 14:03:41.831,2025-01-31 14:03:41.831,2022-12-05,2022-12-11
22611,2022,95951.0,418.0,462298.0,1937.0,-0.5621834476,11.0,2025-01-31 14:03:41.831,2025-01-31 14:03:41.831,2022-12-12,2022-12-18
22611,2022,21485.0,102.0,483783.0,2039.0,-0.776083626,3.0,2025-01-31 14:03:41.831,2025-01-31 14:03:41.831,2022-12-19,2022-12-25
22611,2022,10480.0,50.0,494263.0,2089.0,-0.5122178264,1.0,2025-01-31 14:03:41.831,2025-01-31 14:03:41.831,2022-12-26,2023-01-01
22611,2022,10100.0,44.0,504363.0,2133.0,-0.036259542,1.0,2025-01-31 14:03:41.831,2025-01-31 14:03:41.831,2023-01-02,2023-01-08
22611,2022,38835.0,170.0,543198.0,2303.0,0.0,11.0,2025-01-31 14:03:41.831,2025-01-31 14:03:41.831,2023-02-27,2023-03-05
22611,2022,43729.0,184.0,586927.0,2487.0,0.1260203425,11.0,2025-01-31 14:03:41.831,2025-01-31 14:03:41.831,2023-03-06,2023-03-12
22611,2022,16860.0,73.0,603787.0,2560.0,-0.6144435043,9.0,2025-01-31 14:03:41.831,2025-01-31 14:03:41.831,2023-03-13,2023-03-19
19272,2022,14330.0,117.0,463520.0,2588.0,-0.0685732857,3.0,2025-01-31 14:03:41.845,2025-01-31 14:03:41.846,2022-01-03,2022-01-09
19272,2022,3360.0,21.0,466880.0,2609.0,-0.7655268667,1.0,2025-01-31 14:03:41.845,2025-01-31 14:03:41.846,2022-01-10,2022-01-16
21758,2022,67024.0,283.0,67024.0,283.0,0.0,9.0,2025-01-31 14:03:41.859,2025-01-31 14:03:41.859,2022-07-25,2022-07-31
21758,2022,144114.0,584.0,211138.0,867.0,1.1501850084,9.0,2025-01-31 14:03:41.859,2025-01-31 14:03:41.859,2022-08-01,2022-08-07
21758,2022,122974.0,487.0,334112.0,1354.0,-0.1466894264,4.0,2025-01-31 14:03:41.859,2025-01-31 14:03:41.859,2022-08-08,2022-08-14
21758,2022,52375.0,210.0,386487.0,1564.0,-0.5740969636000001,4.0,2025-01-31 14:03:41.859,2025-01-31 14:03:41.859,2022-08-15,2022-08-21
21758,2022,20870.0,88.0,407357.0,1652.0,-0.6015274463,3.0,2025-01-31 14:03:41.859,2025-01-31 14:03:41.859,2022-08-22,2022-08-28
21758,2022,7260.0,27.0,414617.0,1679.0,-0.6521322472000001,1.0,2025-01-31 14:03:41.859,2025-01-31 14:03:41.859,2022-08-29,2022-09-04
21758,2022,3500.0,15.0,418117.0,1694.0,-0.5179063361,1.0,2025-01-31 14:03:41.859,2025-01-31 14:03:41.859,2022-09-05,2022-09-11
21758,2022,3360.0,13.0,421477.0,1707.0,-0.04,1.0,2025-01-31 14:03:41.859,2025-01-31 14:03:41.859,2022-09-12,2022-09-18
21758,2022,310.0,1.0,421787.0,1708.0,-0.9077380952,1.0,2025-01-31 14:03:41.859,2025-01-31 14:03:41.859,2022-09-19,2022-09-25
21906,2022,102565.0,427.0,102565.0,427.0,0.0,11.0,2025-01-31 14:03:41.871,2025-01-31 14:03:41.872,2022-08-08,2022-08-14
21906,2022,171523.0,716.0,274088.0,1143.0,0.6723346171,11.0,2025-01-31 14:03:41.871,2025-01-31 14:03:41.872,2022-08-15,2022-08-21
21906,2022,56683.0,228.0,330771.0,1371.0,-0.6695311999,8.0,2025-01-31 14:03:41.871,2025-01-31 14:03:41.872,2022-08-22,2022-08-28
21906,2022,22405.0,86.0,353176.0,1457.0,-0.6047315774,4.0,2025-01-31 14:03:41.871,2025-01-31 14:03:41.872,2022-08-29,2022-09-04
21906,2022,7435.0,30.0,360611.0,1487.0,-0.6681544298000001,1.0,2025-01-31 14:03:41.871,2025-01-31 14:03:41.872,2022-09-05,2022-09-11
21906,2022,2330.0,9.0,362941.0,1496.0,-0.6866173504,1.0,2025-01-31 14:03:41.871,2025-01-31 14:03:41.872,2022-09-12,2022-09-18
21906,2022,1560.0,6.0,364501.0,1502.0,-0.330472103,1.0,2025-01-31 14:03:41.871,2025-01-31 14:03:41.872,2022-09-19,2022-09-25
20076,2022,33655.0,156.0,335429.0,1561.0,-0.5339610884,2.0,2025-01-31 14:03:41.881,2025-01-31 14:03:41.881,2022-01-03,2022-01-09
20076,2022,5840.0,27.0,341269.0,1588.0,-0.8264745209000001,2.0,2025-01-31 14:03:41.881,2025-01-31 14:03:41.881,2022-01-10,2022-01-16
20076,2022,3520.0,22.0,344789.0,1610.0,0.0,1.0,2025-01-31 14:03:41.881,2025-01-31 14:03:41.881,2022-02-28,2022-03-06
20076,2022,6240.0,39.0,351029.0,1649.0,0.7727272727000001,1.0,2025-01-31 14:03:41.881,2025-01-31 14:03:41.881,2022-03-07,2022-03-13
20076,2022,1920.0,12.0,352949.0,1661.0,-0.6923076923,1.0,2025-01-31 14:03:41.881,2025-01-31 14:03:41.881,2022-03-14,2022-03-20
21268,2022,20760.0,31.0,20760.0,31.0,0.0,3.0,2025-01-31 14:03:41.896,2025-01-31 14:03:41.897,2022-06-06,2022-06-12
21268,2022,33920.0,53.0,54680.0,84.0,0.633911368,4.0,2025-01-31 14:03:41.896,2025-01-31 14:03:41.897,2022-06-13,2022-06-19
21268,2022,9320.0,14.0,64000.0,98.0,-0.7252358491,2.0,2025-01-31 14:03:41.896,2025-01-31 14:03:41.897,2022-06-20,2022-06-26
21268,2022,54180.0,79.0,118180.0,177.0,0.0,6.0,2025-01-31 14:03:41.896,2025-01-31 14:03:41.897,2022-07-11,2022-07-17
21268,2022,16920.0,26.0,135100.0,203.0,0.0,1.0,2025-01-31 14:03:41.896,2025-01-31 14:03:41.897,2022-07-25,2022-07-31
21268,2022,4160.0,6.0,139260.0,209.0,-0.7541371158,1.0,2025-01-31 14:03:41.896,2025-01-31 14:03:41.897,2022-08-01,2022-08-07
21268,2022,9560.0,14.0,148820.0,223.0,1.2980769231,1.0,2025-01-31 14:03:41.896,2025-01-31 14:03:41.897,2022-08-08,2022-08-14
21268,2022,79560.0,117.0,228380.0,340.0,7.3221757322,4.0,2025-01-31 14:03:41.896,2025-01-31 14:03:41.897,2022-08-15,2022-08-21
21268,2022,32520.0,50.0,260900.0,390.0,-0.5912518854000001,2.0,2025-01-31 14:03:41.896,2025-01-31 14:03:41.897,2022-08-22,2022-08-28
21268,2022,16120.0,24.0,277020.0,414.0,-0.5043050431,4.0,2025-01-31 14:03:41.896,2025-01-31 14:03:41.897,2022-08-29,2022-09-04
21268,2022,4320.0,6.0,281340.0,420.0,-0.7320099256,1.0,2025-01-31 14:03:41.896,2025-01-31 14:03:41.897,2022-09-05,2022-09-11
21268,2022,31400.0,45.0,312740.0,465.0,6.2685185185,3.0,2025-01-31 14:03:41.896,2025-01-31 14:03:41.897,2022-09-12,2022-09-18
21268,2022,3460.0,6.0,316200.0,471.0,0.0,1.0,2025-01-31 14:03:41.896,2025-01-31 14:03:41.897,2022-09-26,2022-10-02
18530,2022,220.0,1.0,290110.0,1394.0,-0.7659574468,1.0,2025-01-31 14:03:41.911,2025-01-31 14:03:41.912,2022-01-03,2022-01-09
18530,2022,0.0,0.0,290110.0,1394.0,-1.0,1.0,2025-01-31 14:03:41.911,2025-01-31 14:03:41.912,2022-01-10,2022-01-16
18530,2022,0.0,0.0,290110.0,1394.0,0.0,1.0,2025-01-31 14:03:41.911,2025-01-31 14:03:41.912,2022-01-17,2022-01-23
23342,2022,154920.0,213.0,154920.0,213.0,0.0,6.0,2025-01-31 14:03:41.925,2025-01-31 14:03:41.925,2022-12-19,2022-12-25
23342,2022,236600.0,329.0,391520.0,542.0,0.5272398657,6.0,2025-01-31 14:03:41.925,2025-01-31 14:03:41.925,2022-12-26,2023-01-01
14480,2022,230.0,1.0,201383.0,970.0,0.0,1.0,2025-01-31 14:03:41.942,2025-01-31 14:03:41.942,2022-01-10,2022-01-16
14480,2022,0.0,0.0,201383.0,970.0,-1.0,1.0,2025-01-31 14:03:41.942,2025-01-31 14:03:41.942,2022-01-17,2022-01-23
14480,2022,1060.0,4.0,202443.0,974.0,0.0,1.0,2025-01-31 14:03:41.942,2025-01-31 14:03:41.942,2022-01-24,2022-01-30
21515,2022,11280.0,19.0,11280.0,19.0,0.0,1.0,2025-01-31 14:03:41.959,2025-01-31 14:03:41.960,2022-06-13,2022-06-19
21515,2022,3480.0,6.0,14760.0,25.0,-0.6914893617,2.0,2025-01-31 14:03:41.959,2025-01-31 14:03:41.960,2022-06-20,2022-06-26
21515,2022,14080.0,22.0,28840.0,47.0,0.0,3.0,2025-01-31 14:03:41.959,2025-01-31 14:03:41.960,2022-07-04,2022-07-10
21515,2022,50140.0,79.0,78980.0,126.0,2.5610795455,3.0,2025-01-31 14:03:41.959,2025-01-31 14:03:41.960,2022-07-11,2022-07-17
21515,2022,600.0,1.0,79580.0,127.0,0.0,1.0,2025-01-31 14:03:41.959,2025-01-31 14:03:41.960,2022-07-25,2022-07-31
21515,2022,14080.0,21.0,93660.0,148.0,22.4666666667,4.0,2025-01-31 14:03:41.959,2025-01-31 14:03:41.960,2022-08-01,2022-08-07
21515,2022,25720.0,41.0,119380.0,189.0,0.8267045455,1.0,2025-01-31 14:03:41.959,2025-01-31 14:03:41.960,2022-08-08,2022-08-14
21515,2022,3840.0,6.0,123220.0,195.0,-0.8506998445,1.0,2025-01-31 14:03:41.959,2025-01-31 14:03:41.960,2022-08-15,2022-08-21
21515,2022,19280.0,30.0,142500.0,225.0,4.0208333333,5.0,2025-01-31 14:03:41.959,2025-01-31 14:03:41.960,2022-08-22,2022-08-28
21515,2022,21920.0,33.0,164420.0,258.0,0.1369294606,2.0,2025-01-31 14:03:41.959,2025-01-31 14:03:41.960,2022-08-29,2022-09-04
21515,2022,8920.0,13.0,173340.0,271.0,0.0,5.0,2025-01-31 14:03:41.959,2025-01-31 14:03:41.960,2022-09-12,2022-09-18
21515,2022,6080.0,9.0,179420.0,280.0,0.0,1.0,2025-01-31 14:03:41.959,2025-01-31 14:03:41.960,2022-09-26,2022-10-02
21515,2022,22840.0,33.0,202260.0,313.0,2.7565789474,3.0,2025-01-31 14:03:41.959,2025-01-31 14:03:41.960,2022-10-03,2022-10-09
22260,2022,74320.0,325.0,74320.0,325.0,0.0,17.0,2025-01-31 14:03:41.974,2025-01-31 14:03:41.975,2022-09-19,2022-09-25
22260,2022,99710.0,443.0,174030.0,768.0,0.3416307858,17.0,2025-01-31 14:03:41.974,2025-01-31 14:03:41.975,2022-09-26,2022-10-02
22260,2022,24200.0,106.0,198230.0,874.0,-0.7572961589,8.0,2025-01-31 14:03:41.974,2025-01-31 14:03:41.975,2022-10-03,2022-10-09
22260,2022,2510.0,11.0,200740.0,885.0,-0.8962809917000001,3.0,2025-01-31 14:03:41.974,2025-01-31 14:03:41.975,2022-10-10,2022-10-16
22260,2022,660.0,3.0,201400.0,888.0,-0.7370517928,2.0,2025-01-31 14:03:41.974,2025-01-31 14:03:41.975,2022-10-17,2022-10-23
22407,2022,40261.0,170.0,40261.0,170.0,0.0,10.0,2025-01-31 14:03:41.989,2025-01-31 14:03:41.989,2022-09-19,2022-09-25
22407,2022,85681.0,371.0,125942.0,541.0,1.1281388937,10.0,2025-01-31 14:03:41.989,2025-01-31 14:03:41.989,2022-09-26,2022-10-02
22407,2022,18935.0,80.0,144877.0,621.0,-0.7790058473,6.0,2025-01-31 14:03:41.989,2025-01-31 14:03:41.989,2022-10-03,2022-10-09
22407,2022,18365.0,78.0,163242.0,699.0,-0.0301029839,3.0,2025-01-31 14:03:41.989,2025-01-31 14:03:41.989,2022-10-10,2022-10-16
22407,2022,2730.0,11.0,165972.0,710.0,-0.8513476722000001,1.0,2025-01-31 14:03:41.989,2025-01-31 14:03:41.989,2022-10-17,2022-10-23
14021,2022,3905.0,18.0,3905.0,18.0,0.0,1.0,2025-01-31 14:03:42.007,2025-01-31 14:03:42.008,2022-01-10,2022-01-16
14021,2022,47535.0,209.0,51440.0,227.0,11.1728553137,8.0,2025-01-31 14:03:42.007,2025-01-31 14:03:42.008,2022-01-17,2022-01-23
14021,2022,67690.0,307.0,119130.0,534.0,0.4240033659,8.0,2025-01-31 14:03:42.007,2025-01-31 14:03:42.008,2022-01-24,2022-01-30
14021,2022,9630.0,42.0,128760.0,576.0,-0.8577337864000001,1.0,2025-01-31 14:03:42.007,2025-01-31 14:03:42.008,2022-01-31,2022-02-06
14021,2022,8845.0,45.0,137605.0,621.0,-0.0815160955,1.0,2025-01-31 14:03:42.007,2025-01-31 14:03:42.008,2022-02-07,2022-02-13
14021,2022,9607.0,33.0,147212.0,654.0,0.0,1.0,2025-01-31 14:03:42.007,2025-01-31 14:03:42.008,2023-05-01,2023-05-07
14021,2022,6735.0,23.0,153947.0,677.0,-0.2989486833,1.0,2025-01-31 14:03:42.007,2025-01-31 14:03:42.008,2023-05-08,2023-05-14
20827,2022,34760.0,157.0,34760.0,157.0,0.0,6.0,2025-01-31 14:03:42.024,2025-01-31 14:03:42.025,2022-04-11,2022-04-17
20827,2022,42840.0,187.0,77600.0,344.0,0.2324510932,6.0,2025-01-31 14:03:42.024,2025-01-31 14:03:42.025,2022-04-18,2022-04-24
20827,2022,18815.0,83.0,96415.0,427.0,-0.5608076564,4.0,2025-01-31 14:03:42.024,2025-01-31 14:03:42.025,2022-04-25,2022-05-01
20827,2022,4820.0,22.0,101235.0,449.0,-0.7438214191,1.0,2025-01-31 14:03:42.024,2025-01-31 14:03:42.025,2022-05-02,2022-05-08
20418,2022,17080.0,24.0,17080.0,24.0,0.0,6.0,2025-01-31 14:03:42.040,2025-01-31 14:03:42.040,2022-02-14,2022-02-20
20418,2022,14960.0,21.0,32040.0,45.0,0.0,3.0,2025-01-31 14:03:42.040,2025-01-31 14:03:42.040,2022-02-28,2022-03-06
20418,2022,3240.0,6.0,35280.0,51.0,-0.7834224599,3.0,2025-01-31 14:03:42.040,2025-01-31 14:03:42.040,2022-03-07,2022-03-13
20418,2022,12960.0,19.0,48240.0,70.0,3.0,2.0,2025-01-31 14:03:42.040,2025-01-31 14:03:42.040,2022-03-14,2022-03-20
20418,2022,13360.0,19.0,61600.0,89.0,0.0308641975,1.0,2025-01-31 14:03:42.040,2025-01-31 14:03:42.040,2022-03-21,2022-03-27
20418,2022,8160.0,12.0,69760.0,101.0,-0.3892215569,2.0,2025-01-31 14:03:42.040,2025-01-31 14:03:42.040,2022-03-28,2022-04-03
20418,2022,13080.0,18.0,82840.0,119.0,0.6029411765,3.0,2025-01-31 14:03:42.040,2025-01-31 14:03:42.040,2022-04-04,2022-04-10
20418,2022,680.0,1.0,83520.0,120.0,-0.9480122324,1.0,2025-01-31 14:03:42.040,2025-01-31 14:03:42.040,2022-04-11,2022-04-17
20519,2022,2840.0,5.0,2840.0,5.0,0.0,2.0,2025-01-31 14:03:42.052,2025-01-31 14:03:42.052,2022-02-14,2022-02-20
20519,2022,9560.0,13.0,12400.0,18.0,2.3661971831,2.0,2025-01-31 14:03:42.052,2025-01-31 14:03:42.052,2022-02-21,2022-02-27
20519,2022,5080.0,8.0,17480.0,26.0,-0.4686192469,2.0,2025-01-31 14:03:42.052,2025-01-31 14:03:42.052,2022-02-28,2022-03-06
20519,2022,17530.0,27.0,35010.0,53.0,2.4507874016,5.0,2025-01-31 14:03:42.052,2025-01-31 14:03:42.052,2022-03-07,2022-03-13
20519,2022,26120.0,39.0,61130.0,92.0,0.0,2.0,2025-01-31 14:03:42.052,2025-01-31 14:03:42.052,2022-03-21,2022-03-27
20519,2022,1400.0,2.0,62530.0,94.0,-0.9464012251,1.0,2025-01-31 14:03:42.052,2025-01-31 14:03:42.052,2022-03-28,2022-04-03
20519,2022,4320.0,7.0,66850.0,101.0,2.0857142857,2.0,2025-01-31 14:03:42.052,2025-01-31 14:03:42.052,2022-04-04,2022-04-10
20519,2022,11480.0,17.0,78330.0,118.0,1.6574074074,4.0,2025-01-31 14:03:42.052,2025-01-31 14:03:42.052,2022-04-11,2022-04-17
11227,2022,800.0,4.0,71890.0,369.0,0.0,1.0,2025-01-31 14:03:42.071,2025-01-31 14:03:42.072,2022-09-12,2022-09-18
23320,2022,91024.0,413.0,91024.0,413.0,0.0,15.0,2025-01-31 14:03:42.086,2025-01-31 14:03:42.086,2022-12-26,2023-01-01
23320,2022,123709.0,551.0,214733.0,964.0,0.3590811215,16.0,2025-01-31 14:03:42.086,2025-01-31 14:03:42.086,2023-01-02,2023-01-08
23320,2022,48770.0,221.0,263503.0,1185.0,-0.6057683758,14.0,2025-01-31 14:03:42.086,2025-01-31 14:03:42.086,2023-01-09,2023-01-15
23320,2022,10670.0,47.0,274173.0,1232.0,-0.7812179619,3.0,2025-01-31 14:03:42.086,2025-01-31 14:03:42.086,2023-01-16,2023-01-22
21869,2022,21537.0,109.0,21537.0,109.0,0.0,9.0,2025-01-31 14:03:42.100,2025-01-31 14:03:42.100,2022-08-01,2022-08-07
21869,2022,23145.0,120.0,44682.0,229.0,0.0746622092,8.0,2025-01-31 14:03:42.100,2025-01-31 14:03:42.100,2022-08-08,2022-08-14
21869,2022,5105.0,23.0,49787.0,252.0,-0.7794340030000001,5.0,2025-01-31 14:03:42.100,2025-01-31 14:03:42.100,2022-08-15,2022-08-21
21869,2022,685.0,4.0,50472.0,256.0,-0.8658178257,1.0,2025-01-31 14:03:42.100,2025-01-31 14:03:42.100,2022-08-22,2022-08-28
21869,2022,0.0,0.0,50472.0,256.0,0.0,1.0,2025-01-31 14:03:42.100,2025-01-31 14:03:42.100,2022-11-28,2022-12-04
21869,2022,220.0,1.0,50692.0,257.0,0.0,1.0,2025-01-31 14:03:42.100,2025-01-31 14:03:42.100,2022-12-05,2022-12-11
21869,2022,0.0,0.0,50692.0,257.0,0.0,1.0,2025-01-31 14:03:42.100,2025-01-31 14:03:42.100,2022-12-19,2022-12-25
21869,2022,280.0,1.0,50972.0,258.0,0.0,1.0,2025-01-31 14:03:42.100,2025-01-31 14:03:42.100,2022-12-26,2023-01-01
20337,2022,3360.0,5.0,3360.0,5.0,0.0,4.0,2025-01-31 14:03:42.113,2025-01-31 14:03:42.114,2022-02-07,2022-02-13
