tmdb_id,tmdb_title,country_name,theater_release,streaming_release
1130899,沙奈：詛咒之歌,台灣,2024-12-06,
1134409,託生君系列：很長很長的故事開始的早晨,台灣,2023-11-17,
1134433,鬼聲泣,美國,2023-10-26,
1134433,鬼聲泣,台灣,2024-01-19,
1136690,我談的那場戀愛,台灣,2024-11-29,
1137142,怪物樵夫,日本,2023-12-01,2024-03-27
1137142,怪物樵夫,台灣,2024-04-19,
1137172,MAMAMOO：MY CON THE MOVIE,韓國,2023-06-21,
1137172,MAMAMOO：MY CON THE MOVIE,美國,2023-08-09,
1137196,我不是教你詐,台灣,2024-01-19,
1137196,我不是教你詐,法國,2024-05-08,
1138194,異教詭屋,美國,2024-11-08,2024-12-10
1138194,異教詭屋,法國,2024-11-27,
1138194,異教詭屋,澳洲,2024-11-28,2024-12-27
1138194,異教詭屋,台灣,2024-11-29,
1138194,異教詭屋,印度,2024-12-13,
1140221,愛在閃電下,日本,2023-10-27,
1140221,愛在閃電下,台灣,2024-01-26,
11416,教會,法國,1986-09-24,
11416,教會,美國,1986-09-29,
11416,教會,台灣,1986-12-20,
11416,教會,韓國,1986-12-24,
11416,教會,澳洲,1987-01-20,
1145026,月,日本,2023-10-13,
1145026,月,台灣,2024-01-05,
1146789,HERO,美國,2021-11-25,
11471,英雄本色,美國,1986-08-02,
11471,英雄本色,日本,1987-04-25,
11471,英雄本色,韓國,1987-05-23,
11471,英雄本色,法國,1993-07-21,
1147710,亡命機劫,台灣,2024-06-21,
1147710,亡命機劫,韓國,2024-06-21,2024-07-29
1147710,亡命機劫,美國,2024-07-05,
1148154,My SHINee World,韓國,2023-11-03,
1148588,角落小夥伴電影版：奇幻的玩具工廠,日本,2023-11-03,
1148588,角落小夥伴電影版：奇幻的玩具工廠,台灣,2024-07-19,
1148677,電影哆啦A夢：大雄的地球交響樂,日本,2024-03-01,
1148677,電影哆啦A夢：大雄的地球交響樂,韓國,2024-07-10,
1148677,電影哆啦A夢：大雄的地球交響樂,台灣,2024-07-12,
1148817,薇娜：死後七日,台灣,2024-09-27,
1149096,誰殺了比利比莉,台灣,2024-08-23,
1152908,我的一夜騎士,日本,2023-12-01,
1153325,在那開滿花的山丘，我想見到妳,日本,2023-12-08,
1153325,在那開滿花的山丘，我想見到妳,台灣,2024-07-19,
1153451,還孩子做自己,台灣,2022-05-27,
1153794,獸刑,台灣,2023-08-04,
1154154,在熙的男，朋友,韓國,2024-10-01,2024-12-02
1155235,福田村事件,日本,2023-09-01,
1155257,拯救嫌疑人,台灣,2024-01-26,
11553,千禧曼波,法國,2001-10-31,2020-05-15
11553,千禧曼波,台灣,2001-11-17,
11553,千禧曼波,韓國,2003-05-23,
1155680,愛是一把槍,台灣,2023-12-15,2024-12-27
1156125,邪惡根本不存在,台灣,2024-03-22,
1156125,邪惡根本不存在,韓國,2024-03-27,
1156125,邪惡根本不存在,法國,2024-04-10,
1156125,邪惡根本不存在,澳洲,2024-04-18,
1156125,邪惡根本不存在,日本,2024-04-26,
1156189,坂本龍一：OPUS,韓國,2023-12-27,2024-10-07
1156189,坂本龍一：OPUS,台灣,2024-03-15,2024-05-17
1156189,坂本龍一：OPUS,澳洲,2024-05-01,
1156255,限時引爆,台灣,2023-09-15,
1157680,從今以後,法國,2025-01-01,
11599,蘇州河,法國,2000-04-04,
11599,蘇州河,韓國,2001-02-03,
1160018,殺,澳洲,2024-07-04,
1160018,殺,美國,2024-07-04,2024-07-23
1160018,殺,印度,2024-07-05,
1160018,殺,韓國,2024-08-28,
1160018,殺,法國,2024-09-11,
1160018,殺,台灣,2024-11-22,
11621,紅豬,日本,1992-07-18,
11621,紅豬,美國,1992-12-31,
11621,紅豬,法國,1995-02-01,
11621,紅豬,韓國,2003-12-19,
1162322,彼岸的真相,美國,2023-10-27,
1162322,彼岸的真相,台灣,2024-03-29,
1162322,彼岸的真相,澳洲,2024-05-16,
1162931,餘燼,台灣,2024-11-15,
1163269,異國日記,日本,2024-06-07,
1163269,異國日記,韓國,2024-10-02,
11647,無間道II,美國,2003-10-01,
11647,無間道II,台灣,2003-11-14,
1165466,超級殺,法國,2024-05-08,
1165736,X,台灣,2023-09-01,
1166073,還錢,台灣,2024-02-08,2024-08-01
1167271,台北追緝令,台灣,2024-09-25,
1167271,台北追緝令,法國,2024-09-25,
1167271,台北追緝令,澳洲,2024-10-31,2024-11-29
1167271,台北追緝令,美國,2024-11-08,
1167366,跳越時空的愛戀,澳洲,2024-08-08,
1167366,跳越時空的愛戀,台灣,2024-08-28,
1167792,邀阿公阿嬤拍B級殭屍片,台灣,2023-10-13,
1167863,黑之牛,台灣,2024-11-08,
1168166,鬼6怨,韓國,2023-10-18,
1168166,鬼6怨,台灣,2023-12-15,
1168336,撼山河 撼向世界,台灣,2023-11-17,
1169340,屍咒,韓國,2024-03-29,
1169340,屍咒,台灣,2024-04-03,
1169340,屍咒,日本,2024-11-29,
117129,家族遊戲,日本,1983-05-04,
1171612,OUT,日本,2023-11-17,
1172012,困獸,台灣,2023-11-03,
1176166,鬼舞村：詛咒起源,美國,2024-04-26,2024-07-23
1176166,鬼舞村：詛咒起源,台灣,2024-05-24,
1177518,夜校,台灣,2023-12-22,
1177667,妖怪森林,台灣,2024-01-19,
1178574,爸爸,台灣,2025-01-03,
1181045,鬼妻塚,台灣,2024-05-10,
1181642,沉默筆錄,台灣,2024-05-17,
11830,蒲公英,日本,1985-11-23,
11830,蒲公英,美國,1987-05-22,
11845,親密,法國,2001-03-27,
11845,親密,韓國,2003-10-31,
1184918,荒野機器人,澳洲,2024-09-19,
1184918,荒野機器人,美國,2024-09-27,2024-10-15
1184918,荒野機器人,韓國,2024-10-01,
1184918,荒野機器人,法國,2024-10-09,
1184918,荒野機器人,台灣,2024-10-10,
1184918,荒野機器人,日本,2025-02-07,
1186850,日本人的養成,美國,2023-10-25,
1186850,日本人的養成,台灣,2024-10-25,
118785,其後,日本,1985-11-09,
1187970,飯戲攻心2,台灣,2024-02-28,
1188019,春畫先生,日本,2023-10-13,
1188258,青春18×2 通往有你的旅程,台灣,2024-03-14,2024-08-02
1188258,青春18×2 通往有你的旅程,日本,2024-05-03,
1188258,青春18×2 通往有你的旅程,韓國,2024-05-22,
1188456,詭異之家,日本,2024-03-15,
1188456,詭異之家,台灣,2024-08-30,
11889,長路將盡,美國,2001-12-14,
11889,長路將盡,韓國,2002-03-08,
11902,地下社會,法國,1995-05-13,
11902,地下社會,韓國,1996-01-06,
11948,俘虜,日本,1983-05-28,
11948,俘虜,法國,1983-06-01,
11948,俘虜,美國,1983-08-26,
11948,俘虜,澳洲,1983-09-22,
11948,俘虜,台灣,2021-01-08,
11948,俘虜,韓國,2024-11-20,
1201210,陰陽師0,日本,2024-04-19,2024-07-31
1201210,陰陽師0,台灣,2024-10-18,
120811,電影 K-ON！輕音部,日本,2011-12-03,
120811,電影 K-ON！輕音部,台灣,2012-09-14,
1210309,"Fukuyama Masaharu Live Film Kotodama no Sakiwau Natsu ""Boy Meets The Music"" @Nippon Budokan 2023",日本,2024-01-19,2024-05-24
1210973,再愛一次,澳洲,2024-02-14,2024-05-17
1210973,再愛一次,法國,2024-03-22,2024-05-17
1210973,再愛一次,美國,2024-03-22,2024-05-17
1210973,再愛一次,台灣,2024-04-12,
1211650,派對咖孔明 Road to Summer Sonia,日本,2024-03-01,
1211650,派對咖孔明 Road to Summer Sonia,台灣,2024-08-23,
1211716,大室家-親愛的朋友,日本,2024-06-21,
1211716,大室家-親愛的朋友,台灣,2024-08-16,
1211716,大室家-親愛的朋友,澳洲,2024-08-16,
1211728,鬼燭靈,台灣,2024-02-16,
1214266,我在這裡等你,台灣,2024-05-10,2024-11-09
1214499,黑箱日記,台灣,2024-12-13,
1214499,黑箱日記,法國,2025-03-12,
12155,魔境夢遊,韓國,2010-03-04,
12155,魔境夢遊,台灣,2010-03-05,
12155,魔境夢遊,美國,2010-03-05,
12155,魔境夢遊,印度,2010-03-12,
12155,魔境夢遊,法國,2010-03-24,
12155,魔境夢遊,日本,2010-04-17,
12155,魔境夢遊,澳洲,2010-07-01,
1215918,黑水巷,台灣,2024-06-21,
1216452,絕命樂透彩,法國,2024-03-13,
1216623,成為星星的少女,日本,2024-05-10,
1216623,成為星星的少女,韓國,2024-11-14,
1221404,電影蠟筆小新：我們的恐龍日記,日本,2024-08-09,
1221404,電影蠟筆小新：我們的恐龍日記,台灣,2024-08-16,
1221404,電影蠟筆小新：我們的恐龍日記,韓國,2024-12-18,
1223178,劇場版 賽馬娘Pretty Derby：新時代之門,日本,2024-05-24,
1223178,劇場版 賽馬娘Pretty Derby：新時代之門,台灣,2024-08-02,
1223386,魅舞,台灣,2024-01-19,2024-10-25
1224589,惡業,台灣,2024-09-20,
1226141,破·地獄,澳洲,2024-12-05,
1226141,破·地獄,台灣,2024-12-06,
1226141,破·地獄,美國,2024-12-06,
1226170,猛鬼大學：邪無止禁,台灣,2024-09-06,
1226578,長腿,法國,2024-07-10,
1226578,長腿,印度,2024-07-12,
1226578,長腿,台灣,2024-07-12,
1226578,長腿,美國,2024-07-12,2024-08-23
1226578,長腿,澳洲,2024-07-18,
1226578,長腿,韓國,2024-10-30,
1226578,長腿,日本,2025-03-14,
1226599,導演你有病,台灣,2024-09-06,
1229076,自白,日本,2024-05-31,
1229076,自白,韓國,2025-02-19,
1229421,aespa: MY First page,韓國,2024-02-14,
1229421,aespa: MY First page,日本,2024-08-30,
1229421,aespa: MY First page,台灣,2024-09-06,
1231785,在大雪封閉的山莊裡,日本,2024-01-12,
1233209,她說,台灣,2024-05-24,2024-12-06
1234114,當我的指尖觸碰到你的溫度時,韓國,2024-05-15,
1234114,當我的指尖觸碰到你的溫度時,台灣,2024-10-04,
1234591,我最喜歡的蛋糕,台灣,2024-11-29,
1234591,我最喜歡的蛋糕,法國,2025-02-05,
1235022,為我辦一場西式的喪禮,台灣,2024-10-25,2024-10-25
1235926,安眠殺機,台灣,2024-12-20,
1236428,尋找湯德章,台灣,2024-03-15,
1239035,優雅的相遇,台灣,2024-12-13,
1240834,不死戀人,日本,2024-05-10,
1240834,不死戀人,台灣,2024-07-26,
1241982,海洋奇緣2,法國,2024-11-27,
1241982,海洋奇緣2,韓國,2024-11-27,
1241982,海洋奇緣2,美國,2024-11-27,2025-01-28
1241982,海洋奇緣2,澳洲,2024-11-28,
1241982,海洋奇緣2,台灣,2024-11-28,
1241982,海洋奇緣2,日本,2024-12-06,
12429,崖上的波妞,日本,2008-07-19,
12429,崖上的波妞,韓國,2008-12-18,
12429,崖上的波妞,台灣,2009-01-23,
12429,崖上的波妞,法國,2009-04-08,
12429,崖上的波妞,澳洲,2009-07-06,
12429,崖上的波妞,美國,2009-08-14,
1244244,仇雲殺機,日本,2024-09-27,
1244244,仇雲殺機,台灣,2024-11-01,
1244361,屍控戰場,澳洲,2024-10-17,
1244492,驀然回首,日本,2024-06-28,2024-11-08
1244492,驀然回首,台灣,2024-08-01,
1244492,驀然回首,韓國,2024-09-05,2024-11-08
1244492,驀然回首,法國,2024-09-18,
1244492,驀然回首,美國,2024-10-06,2024-11-07
1244492,驀然回首,印度,2024-10-25,2024-11-08
1247019,鬼聲泣2,澳洲,2024-11-07,2025-02-07
1248407,看到靈魂的那隻眼 師公,台灣,2024-03-22,2024-11-08
1250407,從水深0米開始,日本,2024-05-03,
1254532,冰室蓮司：日本統一 台灣篇,台灣,2024-04-03,
1254532,冰室蓮司：日本統一 台灣篇,日本,2024-04-12,
1255316,難言之隱,日本,2024-06-07,
1255316,難言之隱,台灣,2024-11-22,
1255586,雪水消融的季節,台灣,2024-09-27,
1257388,哈囉！萌鬼屋,台灣,2024-08-30,
1261250,夏日的檸檬草,台灣,2024-08-02,2024-12-30
1261250,夏日的檸檬草,韓國,2024-11-27,
1264429,血繼,台灣,2024-07-19,
12652,真愛未了情,法國,1995-08-23,
12652,真愛未了情,美國,1996-04-12,
1265800,惡靈怪談,日本,2024-08-23,
1267822,我心裡的太陽,日本,2024-09-13,2024-12-20
1267822,我心裡的太陽,台灣,2024-09-20,
1267822,我心裡的太陽,法國,2024-12-25,
1268198,藍色時期,日本,2024-08-09,2024-10-30
1268198,藍色時期,台灣,2024-10-10,
1270769,嘎啦,台灣,2024-07-19,
1273597,老師的善意謊言,日本,2024-07-05,
1274237,布勒合唱團：溫布利球場演唱會,台灣,2024-11-01,
1275240,納米比亞沙漠直播中,日本,2024-09-06,
1275240,納米比亞沙漠直播中,法國,2024-11-13,
1276108,LAST MILE：全面引爆,日本,2024-08-23,
1276108,LAST MILE：全面引爆,台灣,2024-12-20,
1276242,八犬傳,日本,2024-10-01,
1276242,八犬傳,台灣,2025-01-10,
1276633,不朽之櫻,日本,2024-06-21,2024-10-04
1276633,不朽之櫻,台灣,2024-09-27,
1276849,消失的豪門妻,日本,2024-09-13,
1276849,消失的豪門妻,台灣,2024-12-06,
128,魔法公主,日本,1997-07-12,
128,魔法公主,台灣,1997-08-02,
128,魔法公主,美國,1997-12-19,2019-12-17
128,魔法公主,法國,2000-01-12,
128,魔法公主,澳洲,2001-01-10,
128,魔法公主,韓國,2003-04-25,
1280832,流氓驅魔師,台灣,2024-09-20,
128246,狼少年：不朽的愛,韓國,2012-10-31,
1283068,我想和你在一起,台灣,2024-07-05,2024-11-01
1283793,雨中的慾情,日本,2024-11-29,
1283793,雨中的慾情,台灣,2024-12-27,
1290206,荊棘天堂,澳洲,2024-09-19,
1290206,荊棘天堂,台灣,2024-11-08,
1290213,404宿靈速速逃,台灣,2024-12-13,
12924,雲之彼端，約定的地方,日本,2004-11-20,
12924,雲之彼端，約定的地方,澳洲,2004-11-20,
12924,雲之彼端，約定的地方,韓國,2017-02-28,
1293338,三日月和貓,日本,2024-05-24,
1293338,三日月和貓,台灣,2024-09-13,2024-11-15
1297616,我父英風,台灣,2024-08-02,
1300157,塔羅牌,韓國,2024-06-14,
1300157,塔羅牌,台灣,2024-07-24,
130023,鬼壓床了沒,日本,2011-10-29,
1302106,赤羽骨子的秘密保鑣,日本,2024-08-02,
1302106,赤羽骨子的秘密保鑣,台灣,2024-12-20,
1307028,BLACKPINK WORLD TOUR [BORN PINK] IN CINEMAS,韓國,2024-07-31,
1308707,阿姨，上學囉！,台灣,2024-07-19,
1309123,湄公河水鬼,澳洲,2024-08-16,
1309123,湄公河水鬼,台灣,2024-09-06,
1311577,念念眷村：文學裡的眷村故事,台灣,2024-10-10,
1314446,薩滿新娘,韓國,2024-09-04,
1314450,再見，福寶,韓國,2024-09-04,2024-10-22
1314450,再見，福寶,台灣,2024-10-04,
1315707,JUNG KOOK: I AM STILL,日本,2024-09-18,
1315707,JUNG KOOK: I AM STILL,韓國,2024-09-18,
1317874,SEVENTEEN TOUR 'FOLLOW' AGAIN TO CINEMAS,韓國,2024-08-14,2024-10-17
1317874,SEVENTEEN TOUR 'FOLLOW' AGAIN TO CINEMAS,美國,2024-08-21,
131836,長別離,法國,1961-05-17,
131836,長別離,日本,1964-08-14,
1330874,台北十日,台灣,2024-09-27,
1331693,穿著旗袍的女孩,台灣,2024-09-06,
1333100,劇場版「進擊的巨人」完結篇THE LAST ATTACK,日本,2024-11-08,
1333100,劇場版「進擊的巨人」完結篇THE LAST ATTACK,澳洲,2025-02-06,
1333100,劇場版「進擊的巨人」完結篇THE LAST ATTACK,美國,2025-02-10,
1333100,劇場版「進擊的巨人」完結篇THE LAST ATTACK,法國,2025-03-01,
1338226,TAEYONG: TY TRACK IN CINEMAS,韓國,2024-09-25,
1341782,非想非非想,台灣,2024-12-27,
1357633,我獨自升級：二次覺醒,韓國,2024-11-28,
1357633,我獨自升級：二次覺醒,澳洲,2024-12-05,
1357633,我獨自升級：二次覺醒,美國,2024-12-06,
1357633,我獨自升級：二次覺醒,法國,2024-12-07,
1361488,IVE The 1st World Tour in Cinema,韓國,2024-10-16,
1361488,IVE The 1st World Tour in Cinema,台灣,2024-12-27,
13689,深夜加油站遇見蘇格拉底,美國,2006-03-30,
13689,深夜加油站遇見蘇格拉底,澳洲,2006-06-23,
1375053,Baekhyun: Lonsdaleite [dot] in Cinemas,韓國,2024-11-27,
1375053,Baekhyun: Lonsdaleite [dot] in Cinemas,日本,2025-01-24,
137686,不老騎士-歐兜邁環台日記,台灣,2012-10-12,
1377013,台灣超人,台灣,2024-12-06,
1390590,NCT DREAM Mystery Lab: DREAM( )SCAPE in Cinemas,韓國,2024-12-11,
1395259,交換禮物,台灣,2024-12-25,
1396,鏡子,法國,1978-01-18,
1398,潛行者,法國,1981-11-18,
1398,潛行者,美國,2017-04-29,
1401562,傷痕-老兵的故事,台灣,2024-12-06,
14310,無間道III：終極無間,台灣,2003-12-12,
14310,無間道III：終極無間,美國,2003-12-23,
14310,無間道III：終極無間,韓國,2004-07-02,
1443,死亡日記,美國,2000-05-19,
1443,死亡日記,澳洲,2000-08-10,
1443,死亡日記,法國,2000-09-27,
1443,死亡日記,台灣,2000-12-30,
146126,國士無雙,台灣,2006-03-24,
147,四百擊,法國,1959-06-03,
147,四百擊,美國,1959-11-16,
147,四百擊,日本,1960-03-17,
147,四百擊,韓國,2016-04-13,
149,阿基拉,日本,1988-07-16,
149,阿基拉,美國,1988-10-19,
149,阿基拉,澳洲,1990-10-16,
149,阿基拉,韓國,1991-01-12,
149,阿基拉,台灣,2020-06-24,
149,阿基拉,法國,2020-08-19,2022-06-01
152584,藍色是最溫暖的顏色,法國,2013-10-09,
152584,藍色是最溫暖的顏色,印度,2013-10-19,
152584,藍色是最溫暖的顏色,日本,2013-10-25,
152584,藍色是最溫暖的顏色,美國,2013-10-25,
152584,藍色是最溫暖的顏色,澳洲,2013-11-16,
152584,藍色是最溫暖的顏色,台灣,2013-11-20,
152584,藍色是最溫暖的顏色,韓國,2014-01-16,
15383,影子軍隊,法國,1969-09-11,
15383,影子軍隊,日本,1970-05-30,
15383,影子軍隊,美國,1970-06-19,
155,黑暗騎士,澳洲,2008-07-16,
155,黑暗騎士,台灣,2008-07-17,
155,黑暗騎士,印度,2008-07-18,
155,黑暗騎士,美國,2008-07-18,
155,黑暗騎士,日本,2008-07-28,
155,黑暗騎士,韓國,2008-08-06,
155,黑暗騎士,法國,2008-08-13,2011-11-30
157336,星際效應,法國,2014-11-05,2015-03-31
157336,星際效應,韓國,2014-11-06,
157336,星際效應,澳洲,2014-11-06,
157336,星際效應,印度,2014-11-07,
157336,星際效應,台灣,2014-11-07,
157336,星際效應,美國,2014-11-07,
157336,星際效應,日本,2014-11-22,
158445,7號房的禮物,韓國,2013-01-23,
15859,腦海中的橡皮擦,韓國,2004-11-05,
160642,電影哆啦A夢：大雄與奇跡之島,日本,2012-03-03,
160642,電影哆啦A夢：大雄與奇跡之島,韓國,2012-07-25,
1626,賴活,法國,1962-09-20,
1626,賴活,美國,1963-09-23,
1626,賴活,韓國,1997-05-03,
1628,夏日之戀,法國,1962-01-23,
1628,夏日之戀,美國,1962-04-23,
1628,夏日之戀,韓國,1997-01-04,
1629,中國女人,法國,1967-08-30,
1629,中國女人,美國,1968-03-04,
1629,中國女人,日本,2023-04-23,
164207,受監護的女人,日本,1997-09-27,
165213,闇黑新世界,韓國,2013-02-21,
165213,闇黑新世界,法國,2013-04-04,
1653,革命前夕的摩托車日記,法國,2004-09-08,
1653,革命前夕的摩托車日記,美國,2004-09-24,
1653,革命前夕的摩托車日記,韓國,2004-11-12,
1653,革命前夕的摩托車日記,澳洲,2011-11-04,
17111,鬼影,台灣,2004-11-26,
17111,鬼影,美國,2005-04-26,
17111,鬼影,韓國,2005-06-30,
17111,鬼影,日本,2006-05-13,
171372,法蘭克,美國,2014-08-15,2014-09-05
171372,法蘭克,韓國,2014-09-25,
171372,法蘭克,日本,2014-10-04,
1716,最後地下鐵,法國,1980-09-17,2017-07-01
1716,最後地下鐵,美國,1981-02-19,
1716,最後地下鐵,澳洲,1981-04-16,
1716,最後地下鐵,日本,1982-04-10,
176,奪魂鋸,美國,2004-10-29,
176,奪魂鋸,澳洲,2004-12-02,
176,奪魂鋸,台灣,2005-01-07,
176,奪魂鋸,韓國,2005-03-10,
176,奪魂鋸,法國,2005-03-16,2018-09-03
179890,獵人,台灣,1969-08-15,
18148,東京物語,日本,1953-11-03,
18148,東京物語,澳洲,1965-05-31,
18148,東京物語,美國,1972-03-13,
18148,東京物語,法國,1978-02-08,
18311,阿飛正傳,台灣,1990-12-22,
18311,阿飛正傳,韓國,1990-12-22,
18311,阿飛正傳,法國,1996-03-06,
18329,春光乍洩,台灣,1997-06-07,
18329,春光乍洩,法國,1997-12-10,
185,發條橘子,美國,1972-02-02,
185,發條橘子,澳洲,1972-02-10,
185,發條橘子,法國,1972-04-21,
185,發條橘子,日本,1972-04-29,
185,發條橘子,台灣,2017-12-29,
18872,幻之光,美國,1995-10-01,
18872,幻之光,日本,1995-12-09,
18872,幻之光,韓國,2016-07-07,
1933,神鬼第六感,美國,2001-08-10,
1933,神鬼第六感,台灣,2001-10-19,
1933,神鬼第六感,澳洲,2001-11-08,
1933,神鬼第六感,法國,2001-12-26,
1933,神鬼第六感,韓國,2002-01-11,
1933,神鬼第六感,日本,2002-04-27,
194,艾蜜莉的異想世界,法國,2001-04-25,
194,艾蜜莉的異想世界,韓國,2001-10-19,
194,艾蜜莉的異想世界,日本,2001-11-17,
194,艾蜜莉的異想世界,澳洲,2001-12-26,
194,艾蜜莉的異想世界,美國,2002-02-08,
194,艾蜜莉的異想世界,台灣,2002-03-08,
198375,言葉之庭,日本,2013-05-31,2013-05-31
198375,言葉之庭,台灣,2013-05-31,
198375,言葉之庭,韓國,2013-08-14,
1989,我的藍莓夜,法國,2007-11-28,
1989,我的藍莓夜,韓國,2008-03-06,
202885,東京公園,日本,2011-06-17,
202885,東京公園,法國,2012-08-21,
204702,破案天才伽利略：真夏方程式,日本,2013-06-28,
205464,少年吔，安啦！,台灣,1992-07-03,
2143,卡拉之歌,法國,1996-10-30,
2143,卡拉之歌,美國,1998-06-26,
2143,卡拉之歌,韓國,1998-10-31,
21712,心靈遊戲,日本,2004-08-07,
22970,詭屋,美國,2012-04-13,
22970,詭屋,法國,2012-05-02,
22970,詭屋,台灣,2012-05-04,
22970,詭屋,印度,2012-06-01,
22970,詭屋,澳洲,2012-06-14,
22970,詭屋,韓國,2012-06-28,
242452,正義辯護人,韓國,2013-12-18,2014-02-26
242452,正義辯護人,台灣,2023-09-08,
245,非關男孩,美國,2002-05-17,
245,非關男孩,澳洲,2002-08-10,
245,非關男孩,韓國,2002-08-23,
245,非關男孩,法國,2002-11-13,
245,非關男孩,台灣,2023-05-19,
245842,太陽王與人魚：新帝國,美國,2022-01-21,
245842,太陽王與人魚：新帝國,台灣,2024-10-09,
245891,捍衛任務,美國,2014-10-24,
245891,捍衛任務,法國,2014-10-29,2015-02-04
245891,捍衛任務,澳洲,2014-11-26,
245891,捍衛任務,韓國,2015-01-21,
24614,聖石傳說,台灣,2000-01-22,
24858,永遠的一天,韓國,2004-11-19,
25050,橫山家之味,日本,2008-06-28,
25050,橫山家之味,韓國,2009-06-18,
2517,無人知曉的夏日清晨,日本,2004-08-07,
2517,無人知曉的夏日清晨,法國,2004-11-10,
2517,無人知曉的夏日清晨,美國,2005-02-04,
2517,無人知曉的夏日清晨,韓國,2005-04-01,
2517,無人知曉的夏日清晨,澳洲,2005-06-09,
253235,如此這般,美國,2014-07-25,
253235,如此這般,澳洲,2014-08-07,
253235,如此這般,法國,2016-09-21,2017-01-18
253235,如此這般,韓國,2018-05-31,
25538,一一,法國,2000-09-20,
25538,一一,韓國,2000-10-28,
25538,一一,日本,2000-12-16,
25538,一一,台灣,2017-07-28,
255856,流金歲月,台灣,1989-03-02,
255856,流金歲月,韓國,1990-11-03,
256133,我這樣過了一生,台灣,1985-10-09,
256930,KANO,台灣,2014-02-27,
256930,KANO,日本,2015-01-24,
262831,香蕉天堂,台灣,1989-12-01,
269,斷了氣,法國,1960-03-16,
269,斷了氣,日本,1960-03-26,
269,斷了氣,美國,1961-02-07,
27060,美少年之戀,美國,1998-09-11,
27062,藍宇,美國,2001-05-18,
27062,藍宇,台灣,2001-12-08,
272122,油麻菜籽,台灣,1983-04-01,
2742,裸體午餐,法國,1992-03-11,
278445,破輪胎,台灣,1999-06-23,
283161,紀伯倫哈利勒：先知,美國,2015-08-07,
283161,紀伯倫哈利勒：先知,韓國,2015-09-10,
283161,紀伯倫哈利勒：先知,法國,2015-12-02,
283566,新世紀福音戰士新劇場版：終,日本,2021-03-08,2021-08-13
283566,新世紀福音戰士新劇場版：終,韓國,2022-10-05,
283566,新世紀福音戰士新劇場版：終,澳洲,2022-10-13,2021-08-13
283566,新世紀福音戰士新劇場版：終,美國,2022-12-06,2021-08-12
283566,新世紀福音戰士新劇場版：終,台灣,2023-02-03,
28468,慾望之翼,法國,1984-06-06,
28468,慾望之翼,韓國,1992-06-27,
29264,泯滅天使,法國,1962-05-16,
29264,泯滅天使,美國,1963-09-10,
296271,神鬼聖戰,美國,2023-01-13,2023-03-03
296271,神鬼聖戰,台灣,2023-05-12,
296271,神鬼聖戰,韓國,2023-06-08,
298618,閃電俠,澳洲,2023-06-13,
298618,閃電俠,台灣,2023-06-14,
298618,閃電俠,法國,2023-06-14,2023-10-12
298618,閃電俠,韓國,2023-06-14,
298618,閃電俠,印度,2023-06-15,
298618,閃電俠,日本,2023-06-16,2023-09-06
298618,閃電俠,美國,2023-06-16,2023-07-18
299054,浴血任務4,美國,2023-09-22,2023-10-13
299054,浴血任務4,台灣,2023-09-22,
299054,浴血任務4,澳洲,2023-10-05,
299054,浴血任務4,法國,2023-10-11,
299054,浴血任務4,韓國,2023-10-18,
30018,非常母親,韓國,2009-05-28,
30018,非常母親,法國,2010-01-27,
302528,我記得,美國,2016-03-11,2016-12-17
302528,我記得,法國,2016-03-23,
302528,我記得,韓國,2020-04-02,
31512,令人討厭的松子的一生,日本,2006-05-27,
31512,令人討厭的松子的一生,韓國,2007-04-12,
316569,西部來的人,台灣,1990-01-01,
331986,公共圖書館員,台灣,2022-05-20,
33431,六月之蛇,韓國,2004-12-10,
335787,秘境探險,法國,2022-02-16,2022-06-08
335787,秘境探險,韓國,2022-02-16,
335787,秘境探險,澳洲,2022-02-17,
335787,秘境探險,台灣,2022-02-17,
335787,秘境探險,美國,2022-02-18,2022-04-26
338953,怪獸與鄧不利多的秘密,澳洲,2022-04-07,
338953,怪獸與鄧不利多的秘密,日本,2022-04-08,
338953,怪獸與鄧不利多的秘密,韓國,2022-04-13,
338953,怪獸與鄧不利多的秘密,法國,2022-04-13,2022-08-11
338953,怪獸與鄧不利多的秘密,台灣,2022-04-14,
338953,怪獸與鄧不利多的秘密,美國,2022-04-15,2022-05-30
3423,生活瑣事,法國,1970-03-13,2022-03-16
3423,生活瑣事,美國,1970-08-31,
3427,當警探戀愛時,法國,1971-02-17,2018-05-09
345,大開眼戒,美國,1999-07-16,
345,大開眼戒,日本,1999-07-31,
345,大開眼戒,澳洲,1999-08-05,
345,大開眼戒,台灣,1999-09-10,
345,大開眼戒,法國,1999-09-15,
345,大開眼戒,韓國,2000-09-02,
346698,Barbie芭比,澳洲,2023-07-19,2023-10-01
346698,Barbie芭比,法國,2023-07-19,
346698,Barbie芭比,韓國,2023-07-19,
346698,Barbie芭比,台灣,2023-07-20,
346698,Barbie芭比,印度,2023-07-21,
346698,Barbie芭比,美國,2023-07-21,2023-09-12
346698,Barbie芭比,日本,2023-08-11,2023-10-25
348869,暗湧情事,法國,2019-05-15,
356701,風中家族,台灣,2015-07-24,
3635,戴珍珠耳環的少女,美國,2003-12-12,
3635,戴珍珠耳環的少女,法國,2004-03-03,
3635,戴珍珠耳環的少女,韓國,2004-09-03,
365177,邊緣禁地,法國,2024-08-07,
365177,邊緣禁地,澳洲,2024-08-08,
