movie_id,id
497698,1245
497698,1373737
497698,3293
497698,35029
497698,5538
718789,16828
718789,74688
718789,21198
718789,55934
718789,1102500
505026,11181
505026,1364004
505026,516
505026,59919
505026,492791
568124,968367
568124,2521631
568124,5723
568124,1010157
568124,2489411
882598,1396124
882598,59219
882598,198847
882598,79087
882598,145245
438695,10297
438695,368
438695,1245
438695,1303037
438695,21127
752623,18277
752623,38673
752623,10980
752623,1180099
752623,287
616037,74568
616037,524
616037,3894
616037,62561
616037,55934
