MovieId,Publisher_name,PublisherId
26366,ADACHI MASAO SCREENING COMMITTEE,62
26365,ADACHI MASAO SCREENING COMMITTEE,62
26363,ADACHI MASAO SCREENING COMMITTEE,62
28363,AKANGA FILM ASIA,67
21223,ALL RIGHTS ENTERTAINMENT.LTD,70
26956,ALPHA VIOLET,71
22739,ALPHA VIOLET,71
23217,ALPHA VIOLET,71
23687,ALTITUDE FILM SALES LIMITED,73
28745,ALTITUDE FILM SALES LIMITED,73
28917,ALTITUDE FILM SALES LIMITED,73
26958,ANGEL STUDIOS LICENSING LLC,76
26836,ANGEL STUDIOS LICENSING LLC,76
20780,ANIMATION ENTERTAINMENT LTD.,77
25011,ANIMATION INTERNATIONAL LTD,78
25106,ANIMATION INTERNATIONAL LTD,78
25023,ANIMATION INTERNATIONAL LTD,78
25043,ANIMATION INTERNATIONAL LTD,78
24972,ANIMATION INTERNATIONAL LTD,78
25078,ANIMATION INTERNATIONAL LTD,78
25127,ANIMATION INTERNATIONAL LTD,78
28637,ANIPLEX,79
28752,ANIPLEX INC.,81
29592,ANIPLEX INC.,81
25304,ANIPLEX INC.,81
25991,ANIPLEX INC.,81
25341,ANIPLEX INC.,81
22751,ANIPLEX INC.,81
17368,ANIPLEX INC.,81
26668,ANIPLEX INC.,81
23365,ANIPLEX INC.,81
28735,ANIPLEX INC.,81
19722,ANIPLEX INC.,81
23662,ANIPLEX INC.,81
27734,ANIPLEX INC.,81
20057,ANIPLEX INC.,81
19895,ANIPLEX INC.,81
24969,ANIPLEX INC.,81
19094,ANIPLEX INC.,81
14011,ANIPLEX INC.,81
27965,ANIPLEX INC.,81
26383,ANIPLEX INC. 	 ,82
20134,ARTHOOD ENTERTAINMENT GMBH,86
20312,ARTHUR FILM 아더필름(주),88
25398,ASMIK ACE INC.,91
27600,ASMIK ACE INC.,91
26139,ASMIK ACE INC.,91
25591,ATRIUM PRODUCTION KFT.,92
22265,ATRIUM PRODUCTIONS KFT.,94
20681,ATRIUM PRODUCTIONS KFT.,94
22479,ATRIUM PRODUCTIONS KFT.,94
21160,ATRIUM PRODUCTIONS KFT.,94
24417,ATRIUM PRODUCTIONS KFT.,94
22651,ATRIUM PRODUCTIONS KFT.,94
23786,ATRIUM PRODUCTIONS KFT.,94
25803,ATRIUM PRODUCTIONS KFT.,94
20975,ATRIUM PRODUCTIONS KFT.,94
20848,ATRIUM PRODUCTIONS KFT.,94
22818,ATRIUM PRODUCTIONS KFT.,94
21779,ATRIUM PRODUCTIONS KFT.,94
24252,ATRIUM PRODUCTIONS KFT.,94
20713,ATRIUM PRODUCTIONS. KFT.,95
28484,AUTLOOK FILMSALES GMBH,96
24729,AUTLOOK FILMSALES GMBH,96
29084,AUTLOOK FILMSALES GMBH AS SALES AGENT FOR VENOM LTD,97
20744,AVEX PICTURE INC.,98
28046,AVEX PICTURES INC.,99
20355,BANDAI NAMCO ARTS INC.,100
20579,BATRAX ENTERTAINMENT B.V.,104
26317,BE FOR FILMS,106
27158,BE FOR FILMS,106
20712,BE FOR FILMS,106
26705,BE FOR FILMS,106
18318,BENED GOBAL SDN BHD,111
29524,BEST FRIEND FOREVER SPRL,112
28456,BEST FRIEND FOREVER SPRL,112
20527,BETA CINEMA,113
22114,BIGWEST CO. LTD.,118
22229,BIGWEST CO. LTD.,118
24372,BITTERS END INC,119
20582,BL PRODUCTION LLC,120
26885,BLUE FINCH FILM RELEASING LIMITED,125
29714,BLUE FOX ENTERTAINMENT2 LLC ,126
25408,BUENA VISTA INTERNATIONAL INC.,130
22663,BUENA VISTA INTERNATIONAL INC.,130
22242,BUENA VISTA INTERNATIONAL INC.,130
22416,BUENA VISTA INTERNATIONAL INC.,130
22530,BUENA VISTA INTERNATIONAL INC.,130
23138,BUENA VISTA INTERNATIONAL INC.,130
26318,BUENA VISTA INTERNATIONAL INC.,130
25524,BUENA VISTA INTERNATIONAL INC.,130
22678,BUENA VISTA INTERNATIONAL INC.,130
27384,BUENA VISTA INTERNATIONAL INC.,130
23646,BUENA VISTA INTERNATIONAL INC.,130
27655,BUENA VISTA INTERNATIONAL INC.,130
25060,BUENA VISTA INTERNATIONAL INC.,130
23647,BUENA VISTA INTERNATIONAL INC.,130
26989,BUENA VISTA INTERNATIONAL INC.,130
26229,BUENA VISTA INTERNATIONAL INC.,130
24784,BUENA VISTA INTERNATIONAL INC.,130
26716,BUENA VISTA INTERNATIONAL INC.,130
26066,BUENA VISTA INTERNATIONAL INC.,130
28065,BUENA VISTA INTERNATIONAL INC.,130
29376,BUENA VISTA INTERNATIONAL INC.,130
22649,BUENA VISTA INTERNATIONAL INC.,130
23049,BUENA VISTA INTERNATIONAL INC.,130
29594,BUENA VISTA INTERNATIONAL INC.,130
28195,BUENA VISTA INTERNATIONAL INC.,130
26243,BUENA VISTA INTERNATIONAL INC.,130
20277,BUENA VISTA INTERNATIONAL INC.,130
23322,BUENA VISTA INTERNATIONAL INC.,130
23641,BUENA VISTA INTERNATIONAL INC.,130
19817,BUENA VISTA INTERNATIONAL INC.,130
20362,BUENA VISTA INTERNATIONAL INC.,130
19539,BUENA VISTA INTERNATIONAL INC.,130
19688,BUENA VISTA INTERNATIONAL INC.,130
19657,BUENA VISTA INTERNATIONAL INC.,130
20403,BUENA VISTA INTERNATIONAL INC.,130
18846,BUENA VISTA INTERNATIONAL INC.,130
19150,BUENA VISTA INTERNATIONAL INC.,130
21742,BUENA VISTA INTERNATIONAL INC.,130
19885,BUENA VISTA INTERNATIONAL INC.,130
21422,BUENA VISTA INTERNATIONAL INC.,130
20470,BUENA VISTA INTERNATIONAL INC.,130
20050,BUENA VISTA INTERNATIONAL INC.,130
18984,BUENA VISTA INTERNATIONAL INC.,130
21054,BUENA VISTA INTERNATIONAL INC.,130
21741,BUENA VISTA INTERNATIONAL INC.,130
18891,BUENA VISTA INTERNATIONAL INC.,130
24787,"BUENA VISTA INTERNATIONAL, INC.",131
24416,"BUENA VISTA INTERNATIONAL, INC.",131
24128,"BUENA VISTA INTERNATIONAL, INC.",131
5887,"BUENA VISTA INTERNATIONAL,INC.",132
23923,BANDAI NAMCO FILMWORKS,101
27959,BANDAI NAMCO FILMWORKS INC.,102
25350,BANDAI NAMCO FILMWORKS INC.,102
25400,BANDAI NAMCO FILMWORKS INC.,102
23197,BANDAI NAMCO FILMWORKS INC.,102
25045,BANKSIDE FILMS LTD,103
23885,BANKSIDE FILMS LTD,103
25637,BANKSIDE FILMS LTD,103
26213,BANKSIDE FILMS LTD,103
20589,BAVARIA MEDIA INTERNATIONAL A DIVISION OF BAVARIA MEDIA GMBH,105
21046,BE FOR FILMS,106
26501,BE ON CLOUD CO. LTD,107
26650,BEIJING MONAR FILMS CO. LTD,108
28435,BEIJING MONAR FILMS CO. LTD.,109
26214,BENDITA FILMS SALES,110
20223,BETA CINEMA GMBH,114
20534,BETA CINEMA GMBH,114
22515,BETA CINEMA GMBH,114
19408,BETA CINEMA GMBH.,115
26477,BETA CINEMA GMBH,114
23290,BETA FILM GMBH,116
18110,BETA FILM GMBH,116
19510,BEYOND C. CO. LTD.,117
25359,BLACKBIRD PRODUCTIONS B.V.,121
29155,BLEIBERG ENTERTAINMENT LLC,122
25321,BLEIBERG ENTERTAINMENT LLC,122
23519,BLOCK 2 DISTRIBUTION LTD. 春光電影發行有限公司,123
23519,BLOCK 2 PICTURES INC. 春光映画,124
28508,BLUE RIVER FILMS CO. LTD.,127
20659,BOIES,128
28551,BOIES,128
23207,BROADWAY ON DEMAND,129
23839,BROADWAY ON DEMAND,129
23797,BROADWAY ON DEMAND,129
20103,BUSCH MEDIE GROUP GMBH ,133
20992,CAPSTONE GLOBAL CORP,134
23284,CARGO FILM ,135
5513,CARLOTTA FILMS,136
27770,CASTELAO PICTURES,137
24859,"CASTELAO PICTURES, S.L.U.",138
19205,CASTELAＯ PICTURES,139
22309,CAT,140
25285,CAT&DOCS,141
24474,CBC RADIO-CANADA,142
18745,CENTRAL PARTNERSHIP SALES HOUSE,146
22895,CERCAMON MFZE ,148
19627,CHARADES,149
25983,CHARADES,149
18749,CHARADES,149
24341,CHARADES,149
23904,CHARADES,149
23872,CHARADES,149
26320,CHARADES,149
20802,CHARADES,149
21993,CHARADES,149
18053,CHARADES,149
22173,CHARADES,149
21440,CHARADES,149
28476,CHARADES	,150
23462,CHARADES ,151
29427,CHARADES S.A.S,152
23198,CHARADES SAS,153
29617,CINECITTA S.P. A.,156
26140,CINEMA INUTILE INC.,159
26777,CINEMA MANAGEMENT GROUP,160
18629,CINEMA MANAGEMENT GROUP LLC,161
14880,CJ 4DPLEX,165
29553,CJ 4DPLEX CO. LTD 	 ,166
20981,CJ 4DPLEX CO. LTD.,167
23882,CJ CGV CO. LTD.,168
8031,CJ E,169
13290,CJ ENM CO. LTD,170
19243,CJ ENM CO. LTD.,171
19240,CJ ENM CO. LTD.,171
20654,CJ ENM CO. LTD,170
23587,CJ ENM CO. LTD.,171
27030,CJ HK ENTERTAINMENT COMPANY LTD,172
23519,CLASSIC SRL,173
26872,COHEN MEDIA GROUP LLC,176
28047,CONTENTS PANDA,177
29007,CONTENTS PANDA,177
26368,CS PRODUCTION,180
28166,CULTURE ENTERTAINMENT CO,181
23401,CULTURE ENTERTAINMENT CO. LTD.,182
23639,CULTURE ENTERTAINMENT CO. LTD.,182
27523,CULTURE ENTERTAINMENT CO. LTD.,182
20489,CARLOTTA FILMS,136
29605,CASTELAO PICTURES,137
24051,CASTELAO PICTURES,137
22893,CASTELAO PICTURES,137
20124,CELLULOID DREAMS SARL,143
24515,CELLULOID DREAMS SAS,144
26313,CELLULOID DREAMS SAS,144
24497,CELLULOID DREAMS SAS,144
22524,CENTRAL PARTNERHSIP SALES HOUSE LCC,145
21173,CENTRAL PARTNERSHIP SALES HOUSE,146
19136,CENTRAL PARTNERSHIP SALES HOUSE,146
22523,CERCAMON MFZE,147
21356,CHARADES,149
24117,CHARADES,149
23548,CHARADES ,151
24066,CHILDREN'S TOWN LIMITED.,154
25148,CHOIROCK CONTENTS COMPANY CO. LTD.,155
18829,CHOIROCK CONTENTS COMPANY CO. LTD.,155
27548,CINECITTÀ S.P.A.,157
27989,CINEMA INUTILE,158
28363,CINEMA INUTILE,158
26750,CINEMA MANAGEMENT GROUP,160
28083,CINEMA MANAGEMENT GROUP LLC,161
21528,CINEMA MANAGEMENT GROUP LLC,161
20729,CINEPHIL,162
18785,CINEPHIL-PHILIPPA KOWARSKY PRODUCTIONS LTD,163
3955,CINÉMATHÈQUE FILMARCHIEF,164
27047,CLOVER FILMS,175
27172,CORNERSTONE FILMS LTD,178
21906,CREATION STORIES LIMITED,179
26751,CYBERAGENT INC.,183
26751,CYGAMES INC.,184
23637,DENTSU PROMOTION PLUS INC.,189
23638,DENTSU PROMOTION PLUS INC.,189
29093,DHARMA PRODUCTIONS,192
23121,DMM.COM LLC,194
28159,DMM.COM LLC 	 ,195
25990,DOGWOOF LTD,197
27840,DOGWOOF LTD,197
28778,DOGWOOF LTD,197
28082,DR SALES,198
27109,DR SALES,198
29011,DECKERT DISTRIBUTION GMBH ,185
27414,DENTSU ANIME SOLUTIONS INC.,186
28826,DENTSU ANIME SOLUTIONS LNC.,187
28840,DENTSU ANIME SOLUTIONS LNC. 	 ,188
27007,DENTSU TEC INC.,190
28761,DEUX DAMES ENTERTAINMENT,191
20674,DISTRIBUTION WORKSHOP (BVI) LIMITED,193
22309,DOCS,196
28108,ELIZABETH PRODUCTIONS LIMITED,199
18268,ELLE DRIVER,200
24045,ELLE DRIVER,200
24063,ELLE DRIVER SAS,201
20873,ELLE DRIVER SAS,201
27873,ELYSIÜM CINÉ,202
18456,EMBANKMENT FILMS LIMITED,203
26339,EMBANKMENT FILMS LIMITED,203
17975,EMBANKMENT FILMS LIMITED,203
27512,EMBANKMENT FILMS LIMITED,203
29065,EPIC PICTURES GROUP INC. ,206
26367,EPILEPTIC,208
29086,EST N8 LLC,212
26872,EURIMAGES,213
25631,EYRIE ENTERTAINMENT GMBH,217
20363,ELLE DRIVER,200
24467,EMBANKMENT FILMS LTD.,204
24053,ENJOY TV HOLDING SDN. BHD,205
29573,EPIC RECORDS JAPAN INC.,207
29616,ERGIS FILM PRODUCTIONS,209
21031,ERROR 404 PRODUCTIONS,210
21994,ESSEN.COMMUNICATIONS INC.,211
28404,EUROPACORP,214
20652,EVRIT CONSULTING KFT.,215
20867,EXOCORPUS PRODUCTIONS,216
19601,FGD MOVIE INC.,221
21821,FILM,222
27522,FILM ,223
25177,FILM BOUTIQUE SAS,224
21221,FILM CONSTELLATION LTD.,225
24094,FILM CONSTELLATION LTD.,225
26148,FILM CONSTELLATION LTD.,225
24256,FILM CONSTELLATION SAS,226
29064,FILM FACTORY ENTERTAINMENT,227
20596,FILM FACTORY ENTERTAINMENT,227
23560,FILM FACTORY ENTERTAINMENT,227
19857,FILM FACTORY ENTERTAINMENT,227
23122,FILM FACTORY ENTERTAINMENT,227
21352,FILM FACTORY ENTERTAINMENT,227
18826,FILM FOUR LIMITED,229
26872,FILM FUND LUXEMBOURG,230
24951,FILMS BOUTIQUE SAS,233
23887,FILMS BOUTIQUE SAS,233
20962,FILMS BOUTIQUE SAS,233
5183,FILMS DISTRIBUTION,235
27552,FILMS SANS FRONTIERES,236
25242,FINECUT,238
23146,FINECUT CO. LTD,239
27763,FINECUT CO. LTD.,240
9051,FINECUT CO. LTD.,240
24842,FINECUT CO. LTD.,240
29371,FINECUT CO. LTD.,240
28490,FINECUT CO. LTD.,240
26806,FINECUT CO. LTD.,240
28475,FINECUT CO. LTD.,240
20942,FINECUT CO. LTD,239
18516,FINECUT CO. LTD,239
20633,FINECUT CO. LTD.,240
20555,FINECUT CO. LTD.,240
18817,FINECUT CO. LTD.,240
24542,"FINECUT CO., LTD.",241
24201,"FINECUT CO., LTD.",241
22117,FIREBIRD PRODUCTION LIMITED,242
27873,FIXAFILM,246
22879,FLAMING DEVILS LLC,247
13268,FONDAZIONE CINETECA DI BOLOGNA,249
3033,FORTISSIMO AMSTERDAM B.V,250
20741,FORTUNE STAR MEDIA LIMITED,251
20697,FORTUNE STAR MEDIA LIMITED,251
20763,FORTUNE STAR MEDIA LIMITED,251
20702,FORTUNE STAR MEDIA LIMITED,251
20451,FRANCE TELEVISIONS DISTRIBUTION,253
27603,FRANCE TELEVISIONS DISTRIBUTION,253
24284,FRANCE TELEVISIONS DISTRIBUTION,253
20177,FREANCE TELEVISIONS DISTRIBUTION,254
19690,FREEWAY ENTERTAINMENT KFT.,256
20528,FREEWAY ENTERTAINMENT KFT.,256
26682,FUJI CREATIVE CORPORATION,257
19788,FUJI CREATIVE CORPORATION,257
27491,FUJI CREATIVE CORPORATION,257
26122,FUJI CREATIVE CORPORATION,257
26949,FUJI CREATIVE CORPORATION,257
7310,FUNNY BALLOONS,258
24254,FUNNY BALLOONS,258
22020,FURYU CORPORATION,260
20143,FANDOM HOLDINGS LLC.,218
25827,FANDOM HOLDINGS LLC.,218
18693,FANDOM HOLDINGS LLC.,218
27178,FANTAWILD ANIMATION INC.,219
20941,FESTIMANIA PICTURES SL,220
29188,FILM ,223
26515,FILM CONSTELLATION LTD.,225
25130,FILM CONSTELLATION SAS,226
26149,FILM FACTORY ENTERTAINMENT,227
25101,FILM FACTORY ENTERTAINMENT,227
23858,FILM FACTORY ENTERTAINMENT S.L.,228
24105,FILM MODE ENTERTAINMENT,231
20827,FILM REPUBLIC SALES LTD,232
28363,FILMS DE FORCE MAJEURE,234
21165,FILMS DE FORCE MAJEURE,234
26307,FILMTANK BERLIN,237
29099,FINECUT CO. LTD.,240
21045,FIRST HAND FILMS,243
24833,"FIVE STAR PRODUCTION CO.,LTD.",244
21210,FIVE STAR PRODUCTION COMPANY LIMITED,245
20740,FLYING CLOUND PRODUCTION INC.,248
20671,FORTUNE STAR MEDIA LIMITED,251
25393,FRAME OF MIND DILMS INC,252
21717,FRANCE TELEVISIONS DISTRIBUTION,253
22881,FREE STONE PRODUCTIONS CO. LTD.,255
22508,FREE STONE PRODUCTIONS CO. LTD.,255
20993,FREE STONE PRODUCTIONS CO. LTD.,255
26388,FREE STONE PRODUCTIONS CO. LTD.,255
20951,FREE STONE PRODUCTIONS CO. LTD.,255
20235,FREEWAY ENTERTAINMENT KFT.,256
24662,FREEWAY ENTERTAINMENT KFT.,256
24108,FUJI CREATIVE CORPORATION,257
