person_id,gender_id,person_name,person_original_name,known_for_department,data_created_time,data_updated_time
1260215,0,Quốc Huy,Quốc Huy,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
4393069,0,Lee Yong-kyu,Lee Yong-kyu,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1945900,0,Thinley Lhamo,Thinley Lhamo,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3622186,0,Omar Abu Amer,Omar Abu Amer,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
4891316,0,Mariana Correa,Mariana Correa,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3549778,0,Camille Leban Martins,Camille Leban Martins,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3199079,0,Nadia Kucher,Nadia Kucher,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1729468,0,Hiftu Quasem,Hiftu Quasem,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
4131510,0,Anna Krekeler,Anna Krekeler,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3497174,0,Joely Mbundu,Joely Mbundu,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2615518,0,Molly Lynch,Molly Lynch,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
4305966,0,Doug Abrams,Doug Abrams,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
4416903,0,Eddy Maday,Eddy Maday,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3606502,0,Isariya Chanopala,Isariya Chanopala,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
4507651,0,Ja-Shin Wu,Ja-Shin Wu,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3155745,0,Buffy Anne Littaua,Buffy Anne Littaua,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3749423,0,Huai-de Huang,Huai-de Huang,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
4467120,0,Má Thị La,Má Thị La,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
70688,1,Kim Hee-seon,김희선,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
9207,1,Theresa Russell,Theresa Russell,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3481018,1,Parita Rirermkul,Parita Rirermkul,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2274392,1,Gillian Vicencio,Gillian Vicencio,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
113236,1,Mia McKenna-Bruce,Mia McKenna-Bruce,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3589008,1,LIZ,리즈,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1452046,1,Lana Condor,Lana Condor,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
34200,1,Sakina Jaffrey,Sakina Jaffrey,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
4670939,1,Thatchaya Supathanyasatit,Thatchaya Supathanyasatit,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
216449,1,Junko Noda,野田順子,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1677375,1,Mao Sasaki,Mao Sasaki,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1253977,1,Bettina Lamprecht,Bettina Lamprecht,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
57451,1,Leslie Bibb,Leslie Bibb,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1367720,1,Megan Northam,Megan Northam,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1875840,1,JISOO,지수,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
15008,1,Ann Miller,Ann Miller,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1139,1,Florence Pernel,Florence Pernel,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1123145,1,Kim Jae-hwa,김재화,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1512280,1,Chloe East,Chloe East,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2238411,1,Chung Hsin-ling,鍾欣凌,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
560189,1,Kami Hiraiwa,平岩紙,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
230777,1,Jessica Hester Hsuan,Jessica Hester Hsuan,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1819796,1,Taegen Burns,Taegen Burns,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1283,1,Helena Bonham Carter,Helena Bonham Carter,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
58401,1,Joanne Samuel,Joanne Samuel,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
82104,1,Danai Gurira,Danai Gurira,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1054260,1,Haru Kuroki,黒木華,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1146114,1,Penelope Mitchell,Penelope Mitchell,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1380452,1,Zhang Ruijia,Zhang Ruijia,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3086952,1,Ai Mikami,見上愛,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
26513,1,Debra Winger,Debra Winger,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1433802,1,Laura Basuki,Laura Basuki,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
240188,1,Fanny Fan Lai,范麗,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
239977,1,Maggie Li Lin-Lin,Maggie Li Lin-Lin,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
79087,1,Robin Weigert,Robin Weigert,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
187100,1,Carolyn Bock,Carolyn Bock,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1214576,1,Rebecca Field,Rebecca Field,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
87017,1,Adriana Ozores,Adriana Ozores,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1539326,1,Solar,솔라,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
50293,1,Henriette Confurius,Henriette Confurius,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1546735,1,Cammy Chiang,江宜蓉,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3287492,1,Kirana Pipityakorn,กิรณา พิพิธยากร,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2453169,1,Lilly Krug,Lilly Krug,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
5077,1,Valeria Bruni Tedeschi,Valeria Bruni Tedeschi,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
25819,2,Michele Placido,Michele Placido,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2140106,2,Cailun Huang,黄才伦,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
70131,2,Tatsuya Nakadai,仲代達矢,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1318732,2,Mahiro Takasugi,高杉真宙,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3058593,2,Gavin Che,Gavin Che,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
4996999,2,Dylan So Man-To,蘇文濤,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
61697,2,Sung Kang,Sung Kang,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
131215,2,Anger Zsolt,Anger Zsolt,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
233695,2,Toshiyuki Nishida,西田敏行,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
938824,2,Trevor Fox,Trevor Fox,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
137905,2,Bill Skarsgård,Bill Skarsgård,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
66459,2,Mirosław Baka,Mirosław Baka,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1977956,2,Kairi Jo,城桧吏,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
16841,2,Brett Cullen,Brett Cullen,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
27811,2,Peter Weller,Peter Weller,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
41526,2,Patrick Timsit,Patrick Timsit,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1272413,2,Amarin Nitipon,อัมรินทร์ นิติพน,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1544095,2,Jung Kook,정국,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3321239,2,Chawarin Perdpiriyawong,ชวรินทร์ เพริศพิริยะวงศ์,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1138605,2,Piotr Głowacki,Piotr Głowacki,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
47820,2,Benoît Poelvoorde,Benoît Poelvoorde,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2033784,2,Fu Meng-po,傅孟柏,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
21914,2,Alex Fong Chung-Sun,方中信,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
69830,2,Doze Niu Cheng-Tse,鈕承澤,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
60373,2,Antony Starr,Antony Starr,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3639049,2,Amil Nasirov,Аміл Насіров,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
581762,2,Yu-Wei Hsieh,Yu-Wei Hsieh,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
65277,2,Zhang Fengyi,张丰毅,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2842826,2,Nam Min-woo,Nam Min-woo,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
113331,2,Leonid Gromov,Леонид Громов,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2921153,2,Pavel Osadchy,Pavel Osadchy,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
39995,2,Michael Cera,Michael Cera,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2273915,2,Hyun Bong-sik,현봉식,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
74721,2,Arthur Berning,Arthur Berning,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
592709,2,Manolo Solo,Manolo Solo,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
9191,2,Timothy Spall,Timothy Spall,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2519095,2,Park Seong-geun,박성근,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3229192,2,Kang Hyung-suk,강형석,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2450440,2,Marceau Ebersolt,Marceau Ebersolt,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2340766,2,Benny Tai Yiu-ting,Benny Tai Yiu-ting,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
31514,2,Peter Jacobson,Peter Jacobson,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3081029,2,Vent Teng,Vent Teng,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
54811,2,Joel Fry,Joel Fry,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1442069,2,Finn Wolfhard,Finn Wolfhard,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
572225,2,Yoo Ah-in,유아인,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1124542,2,Takeshi Maeda,前田剛,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1416517,2,Ben Prendergast,Ben Prendergast,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1010135,2,John Bradley,John Bradley,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
123724,2,Tim Draxl,Tim Draxl,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
126495,2,Cho Seung-woo,조승우,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
20335,2,Tetsu Watanabe,渡辺哲,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1190970,2,Jieh-Wen King,金介文,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1947592,2,Prokhor Chekhovskoy,Prokhor Chekhovskoy,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1081,2,Herbert Knaup,Herbert Knaup,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
58942,2,Will Beinbrink,Will Beinbrink,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
143596,2,Niels Schneider,Niels Schneider,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2094251,2,Bruno Di Chiara,Bruno Di Chiara,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
9452,2,Daniel Bernhardt,Daniel Bernhardt,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1618112,2,Maxence Tual,Maxence Tual,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1509675,2,Eiji Akaso,赤楚衛二,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
43661,2,Takeshi Kaneshiro,金城武,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1798978,2,Chieh-Hui Hsu,許傑輝,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
71580,2,Benedict Cumberbatch,Benedict Cumberbatch,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
930345,2,Pistol Takehara,竹原ピストル,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3978041,2,Bruce Yap,Bruce Yap,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1504740,1,Molly Manning Walker,Molly Manning Walker,Camera,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2086014,0,Wang Chun Hong,Wang Chun Hong,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
4204184,0,Chris Radtke,Chris Radtke,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1300690,1,Laura Alvea,Laura Alvea,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2009739,1,Domee Shi,Domee Shi,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3475655,2,Chang-feng Fu,符昌鋒,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
18865,2,Louis Leterrier,Louis Leterrier,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1231927,2,Colm McCarthy,Colm McCarthy,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3441610,2,Deng Zhong Mou,Deng Zhong Mou,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1204065,2,Alexey Chupov,Alexey Chupov,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1730920,2,Shinya Kawatsura,川面真也,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
119493,2,Shinji Aoyama,青山真治,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
212687,2,Daniel Calparsoro,Daniel Calparsoro,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1487492,2,Ryūsuke Hamaguchi,濱口竜介,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
23724,2,Patrice Chéreau,Patrice Chéreau,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
564910,2,Hisashi Kimura,木村ひさし,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
12180,2,Mamoru Oshii,押井守,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3850107,2,Tetsuya Chihara,千原徹也,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
589915,2,Eiichirō Hasumi,羽住英一郎,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1600064,2,Saeed Roustaee,سعید روستایی,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2119237,2,Nikhil Nagesh Bhat,Nikhil Nagesh Bhat,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
4402982,2,Ming-Yuan Chiu,Ming-Yuan Chiu,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
582611,2,Yoshimi Itazu,板津匡覧,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
72960,2,Alejandro Monteverde,Alejandro Monteverde,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
555254,2,Yoshifumi Kondo,近藤喜文,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1280021,2,Kristoffer Borgli,Kristoffer Borgli,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1397786,2,Yoann-Karl Whissell,Yoann-Karl Whissell,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1331401,2,Slony Sow,Slony Sow,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
566365,2,Choo Chang-min,추창민,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2294,2,Robert Rodriguez,Robert Rodriguez,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1171420,2,Antonin Peretjatko,Antonin Peretjatko,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1144885,2,Yuzuru Tachikawa,立川譲,Directing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1644823,1,Naho Kamimura,上村奈帆,Production,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
77109,2,Corey Large,Corey Large,Production,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
225554,2,Michael Pavone,Michael Pavone,Production,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3511048,2,Tomasz Organek,Tomasz Organek,Sound,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1215038,1,Adele Lim,Adele Lim,Writing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1564258,2,Romuald Boulanger,Romuald Boulanger,Writing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
4171891,2,Jun-Cheng Liu,Jun-Cheng Liu,Writing,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2576659,0,Gaia Lo Vecchio,Gaia Lo Vecchio,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
58857,0,Tencho Gyalpo,Tencho Gyalpo,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1592892,0,Shiao Tswe-fen,Shiao Tswe-fen,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3389384,0,Jordi Pujol Dolcet,Jordi Pujol Dolcet,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3887328,0,Naíma Sentíes,Naíma Sentíes,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
4082221,0,Banke Ichiro,Banke Ichiro,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
143038,0,Kelly Lee,Kelly Lee,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1173379,0,So Ming-Ming,So Ming-Ming,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3961183,0,Felicia Kartal,Felicia Kartal,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3210021,0,Caleb Johnston-Miller,Caleb Johnston-Miller,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3326960,0,Jeff Lai,Jeff Lai,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
4058440,0,Mélinée Leclerc,Mélinée Leclerc,Acting,2025-03-02 09:35:42.269341+00:00,2025-03-04 07:00:03.914845+00:00
4856396,0,Sariah Reyes-Themistocleous,Sariah Reyes-Themistocleous,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2823834,0,Nasser Shariat,Nasser Shariat,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2481242,0,Fruzsina Hais,Fruzsina Hais,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2372932,0,Kelly Yao,Kelly Yao,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1552828,1,Aviis Zhong,鍾瑤,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
127720,1,Jung Yu-mi,정유미,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1900234,1,Margot Nuccetelli,Margot Nuccetelli,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
6553,1,Isabelle Adjani,Isabelle Adjani,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
932680,1,Karena Ng,Karena Ng,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
57736,1,Keiko Toda,戸田恵子,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2301723,1,Nao,奈緒,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1428070,1,Isabela Merced,Isabela Merced,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2556026,1,Alix West Lefler,Alix West Lefler,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
130654,1,Mikako Ichikawa,市川実日子,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1912381,1,Xochitl Gomez,Xochitl Gomez,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1259493,1,Esther Supreeleela,Esther Supreeleela,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
21977,1,Oyanka Cabezas,Oyanka Cabezas,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
182327,1,Alice Lowe,Alice Lowe,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
2821454,1,Rola Baksmati,Rola Baksmati,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
4179715,1,Cathalina Geeraerts,Cathalina Geeraerts,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
399,1,Mariola Fuentes,Mariola Fuentes,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1360307,1,Guslagie Malanda,Guslagie Malanda,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
93891,1,Maki Mizuno,水野真紀,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
150571,1,Tania Palaiologou,Τάνια Παλαιολόγου,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
186341,1,Miyuki Sawashiro,沢城みゆき,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
3268219,1,Kayije Kagame,Kayije Kagame,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
1179474,1,Nabila Huda,Nabila Huda,Acting,2025-03-02 01:14:54.379063+00:00,2025-03-04 07:00:03.914845+00:00
