imdb_id,imdb_rating,data_created_time,data_update_time
tt13660266,7.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt33381781,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21810682,5.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt22298582,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt16418362,7.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8002382,5.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt27033944,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0926084,7.7,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt20247796,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt4693588,6.9,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt26256216,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt23289160,7.7,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt30911335,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt7286456,8.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13322726,7.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0348568,7.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15536668,6.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13086266,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt18072540,5.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt5761544,6.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt12205628,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11080676,6.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14454876,5.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt29608585,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt9660502,7.8,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt6920084,5.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13265876,3.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21223304,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0099348,8.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0116558,7.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt10341034,7.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0212712,7.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt12664652,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt27410896,8.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13432484,3.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt12748562,5.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt19383926,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt26448971,6.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13866832,6.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt9288740,4.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13389730,6.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt32467842,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt22742964,7.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt9376612,7.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt18500636,5.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0310775,7.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15446628,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15678810,5.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt1842532,6.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14428606,7.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt32799289,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt17154094,5.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt19357986,6.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt4978420,4.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0266308,7.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt27192829,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0110963,7.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt27766132,6.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21944604,6.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt5779228,5.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt32086077,7.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt7710588,6.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt31711040,7.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14071634,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11057302,4.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt10272386,8.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt24079736,6.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15150608,7.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt9731598,6.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11389872,6.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0420627,6.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt4589218,5.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt10514056,6.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13345102,5.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt29494975,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8110652,6.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt9387250,4.8,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt27819388,3.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8071308,6.6,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt9198364,6.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt28681454,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt6456326,5.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt20603604,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt27996716,7.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt12444424,6.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11851548,5.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14321668,7.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8856814,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11906086,5.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt19864832,7.4,2025-03-01 17:36:40.921002+00:00,2025-03-02 07:00:02.142107+00:00
tt10933000,7.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt27412934,6.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt9647926,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt1695843,6.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13223398,5.6,2025-03-01 17:36:40.921002+00:00,2025-03-02 07:00:02.142107+00:00
tt27348922,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0243132,7.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15242330,8.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt24330660,5.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt20603692,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt32253416,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt27795356,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0119558,6.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13182834,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11827628,5.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt1262426,8.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt32332866,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt16270512,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0130827,7.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt22890246,6.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt4896168,5.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt28220721,5.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt10665342,5.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt12532368,6.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt10633456,7.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt4772188,7.9,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt0079944,8.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0468489,7.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14458442,6.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13729364,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt29060486,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt27176023,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt32362515,7.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0055032,7.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt32277855,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14859416,7.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt16444750,6.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15215918,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13429870,7.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11196036,6.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt3581652,7.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt33372518,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt1464335,6.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21249656,4.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt27812279,6.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt5971474,7.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0468569,9.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14313434,6.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt22394694,4.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt19245482,5.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt32013903,5.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14423692,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt30958950,6.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt25399466,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13453138,6.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15839780,7.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt16738372,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14849194,7.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt5108870,5.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt30625404,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt2412556,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11930188,6.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt23034906,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt7720142,4.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14212142,4.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt32484078,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21364552,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt23322952,7.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt32424190,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt9419884,6.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt28484838,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt9214772,6.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt25503544,6.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14137416,7.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8912936,7.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt12819094,5.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0092067,8.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt1951264,7.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt19623314,7.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11797376,5.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt28766949,7.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13405778,5.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0092231,7.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13589412,7.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21994228,5.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0159097,7.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt10088984,6.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8747304,6.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt22000856,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13758684,6.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15619584,6.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt17279496,7.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0280778,7.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0087884,8.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13446168,6.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt18673234,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt22505124,4.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt32485961,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt31597833,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0091406,7.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt24657462,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8864596,7.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0084807,7.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14509614,5.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt28490873,8.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0166924,7.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt12789558,7.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt33420331,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14561712,7.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt22742070,6.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt31407003,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt24695266,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11610804,6.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt5113044,6.5,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt15034594,5.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0292066,7.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14073780,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt19632774,6.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0091989,7.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt31710879,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13017046,4.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt30364726,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11090178,6.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt18550140,7.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt17526714,7.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8209702,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15102828,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt10431500,8.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt28106766,6.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt1077089,7.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt2884018,6.6,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt5489950,6.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt22006138,7.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt18750342,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0113703,7.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21816922,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt1783792,6.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15442580,5.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt22775702,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0039822,7.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt20205236,7.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt27941077,4.6,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt20413256,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt7975192,4.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21109538,6.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11179000,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13506526,6.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15742308,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt22046186,5.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt27155038,5.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15482370,6.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14035154,6.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt31513578,7.1,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15296186,5.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14760842,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14230388,6.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8205028,6.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt28637452,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt2567390,7.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt28153349,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt10370886,6.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt11245972,6.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt10791152,6.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt34227779,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt17009348,6.8,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0092991,7.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt28259022,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt17505492,5.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt1677603,6.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0056869,7.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt13918550,4.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt30842823,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt0101316,6.8,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt0105888,7.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt5672290,6.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt12873562,5.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14550346,6.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt26612950,7.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt27911000,6.3,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt21263500,4.6,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt24076346,6.7,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt26425683,8.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt15325794,6.4,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt18235306,6.9,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt8041270,5.6,2025-03-03 07:00:02.455770+00:00,2025-03-05 07:00:03.721837+00:00
tt25582396,6.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt31307480,0.0,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt10283270,6.2,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
tt14429000,6.5,2025-03-01 17:36:40.921002+00:00,2025-03-05 07:00:03.721837+00:00
