tmdb_id,release_country_code,type_release_date,release_type_id,release_country_name,release_type_note,data_created_time,data_updated_time
76025,US,2011-10-07,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
964960,US,2023-10-26,1,美國,SCAD Savannah Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
18311,US,1991-03-13,1,美國,"New York City, New York",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1303162,US,2024-11-07,1,美國,San Diego Asian Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
927547,US,2024-10-07,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
980026,US,2023-10-29,1,美國,Austin Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
71,US,2000-10-12,1,美國,Austin Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1019939,US,2023-04-25,1,美國,Atlanta Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
108,US,1993-09-03,1,美國,Telluride Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1024773,US,2023-03-11,1,美國,South by Southwest Film & TV Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
958186,US,2023-04-15,1,美國,Minneapolis St. Paul International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
4043,US,1987-03-27,1,美國,New York New Directors and New Films Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1079810,US,2023-03-12,1,美國,SXSW,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
928713,US,2022-10-07,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
747779,US,2022-10-25,1,美國,Montclair Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
958186,US,2023-10-13,1,美國,Mill Valley Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
803688,US,2024-03-22,1,美國,The Martha's Vineyard Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
915403,US,2023-07-03,1,美國,Anime Expo,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
964960,US,2024-02-08,1,美國,Santa Barbara International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
803694,US,2023-01-20,1,美國,Sundance Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
747779,US,2022-10-13,1,美國,Chicago International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
915935,US,2023-08-31,1,美國,Telluride Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
822119,US,2025-02-11,1,美國,TCL Chinese Theatre,2025-03-02 09:35:05.830890+00:00,2025-03-02 09:35:05.830890+00:00
1201210,US,2024-07-21,1,美國,New York Asian Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
571468,US,2021-09-25,1,美國,Fantastic Fest,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
823219,US,2024-10-19,1,美國,Animation Is Film Festival / FilmColumbia Film Festival / Montclair Film Festival / Orcas Island Film Festival / Philadelphia International Film Festival / Woodstock Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1019939,US,2023-03-08,1,美國,Omaha Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1088514,US,2024-10-04,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
836225,US,2021-10-19,1,美國,Screamfest Horror Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
850028,US,2022-11-04,1,美國,Miami Film Festival Gems,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1214499,US,2024-01-20,1,美國,Sundance Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
600,US,1987-06-17,1,美國,"Beverly Hills, California",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
901563,US,2022-10-22,1,美國,San Diego International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
967847,US,2024-03-14,1,美國,"New York City, New York",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1088514,US,2024-10-24,1,美國,Chicago International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
989589,US,2024-04-15,1,美國,Milwaukee Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
766798,US,2021-11-13,1,美國,AFI Fest,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
157336,US,2014-10-26,1,美國,Los Angeles ,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
129,US,2002-04-02,1,美國,San Francisco International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
964592,US,2024-04-13,1,美國,Milwaukee Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
11553,US,2001-11-02,1,美國,AFI Fest,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
976893,US,2023-10-28,1,美國,AFI Fest,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1050035,US,2024-04-16,1,美國,Milwaukee Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
171372,US,2014-03-10,1,美國,South by Southwest Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
615643,US,2020-01-26,1,美國,Sundance Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
511819,US,2021-10-18,1,美國,Chicago International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
176,US,2004-01-19,1,美國,Sundance Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
795254,US,2021-10-24,1,美國,,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
958186,US,2024-04-23,1,美國,Milwaukee Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1019939,US,2023-10-26,1,美國,Nightmares Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
839369,US,2023-09-29,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1020006,US,2023-10-11,1,美國,Mill Valley Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
988402,US,2024-04-19,1,美國,Milwaukee Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
852438,US,2023-06-09,1,美國,Tribeca Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
10452,US,2014-05-26,1,美國,Seattle International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
976573,US,2023-06-10,1,美國,Tribeca Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
974635,US,2023-10-03,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
964960,US,2023-10-22,1,美國,Philadelphia Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
901563,US,2022-10-11,1,美國,Heartland International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1004663,US,2022-10-07,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
965150,US,2022-09-28,1,美國,Aspen Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
616820,US,2022-10-11,1,美國,Beyond Fest,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
925943,US,2022-10-03,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
75233,US,2012-04-20,1,美國,San Francisco International Film Festival & Wisconsin Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1019939,US,2023-09-23,1,美國,Hell's Half Mile Film and Music Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
11104,US,1994-09-26,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
668640,US,2021-09-19,1,美國,TIFF,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
477044,US,2021-09-02,1,美國,Telluride Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
549509,US,2024-09-28,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
659988,US,2021-10-17,1,美國,Chicago International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
511819,US,2021-10-29,1,美國,Virginia Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1008042,US,2023-03-10,1,美國,South by Southwest Film & TV Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1125311,US,2024-02-29,1,美國,"Los Angeles, California",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
901563,US,2022-09-02,1,美國,Telluride Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
804251,US,2022-10-06,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1146972,US,2024-03-31,1,美國,Regal LA Live in California / Japan Society in New York,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1064213,US,2024-10-15,1,美國,"New York City, New York",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
600,US,2016-04-07,1,美國,Sarasota Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1088428,US,2024-03-23,1,美國,Asian Pop-up Cinema,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1071215,US,2023-11-14,1,美國,Vista Theatre,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
989589,US,2023-10-06,1,美國,Mill Valley Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
560016,US,2024-03-11,1,美國,South by Southwest Film & TV Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1088514,US,2024-10-28,1,美國,SCAD Savannah Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1117291,US,2023-10-20,1,美國,Animation Is Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
747779,US,2022-10-14,1,美國,Middleburg Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
524434,US,2021-10-18,1,美國,"Los Angeles, California",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
991193,US,2022-10-29,1,美國,Asian Pop-Up Cinema,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1058616,US,2024-01-05,1,美國,Palm Springs International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1103621,US,2024-11-03,1,美國,Miami Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
566525,US,2021-08-16,1,美國,"Los Angeles, California",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1137196,US,2024-04-09,1,美國,New Directors/New Films,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
550988,US,2021-08-03,1,美國,"New York City, New York",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
853387,US,2023-12-07,1,美國,New York City Horror Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
420634,US,2016-10-15,1,美國,Telluride Horror Show Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
75233,US,2012-05-19,1,美國,Seattle International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
22970,US,2011-12-11,1,美國,Butt-Numb-A-Thon Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
194,US,2001-11-02,1,美國,"Los Angeles, California",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
736732,US,2022-09-02,1,美國,Telluride Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
649609,US,2023-03-30,1,美國,Overlook Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
912520,US,2024-04-26,1,美國,Dallas International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
502356,US,2023-04-01,1,美國,"Los Angeles, California",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
682507,US,2022-07-11,1,美國,"New York City, New York",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
898673,US,2023-01-23,1,美國,Sundance Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1058616,US,2023-04-18,1,美國,Minneapolis St. Paul International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
467244,US,2023-09-01,1,美國,Telluride Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1114775,US,2023-10-11,1,美國,New York Asian Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1019939,US,2023-03-31,1,美國,Phoenix Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
840705,US,2024-08-08,1,美國,"Los Angeles, California ",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
799766,US,2024-10-10,1,美國,Mill Valley Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
531428,US,2019-09-29,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
672,US,2002-11-10,1,美國,"New York City, New York",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
689700,US,2021-06-19,1,美國,Tribeca Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
937855,US,2023-11-11,1,美國,San Diego Asian Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
927547,US,2024-08-31,1,美國,Telluride Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
823147,US,2022-03-12,1,美國,South by Southwest Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
901563,US,2022-11-14,1,美國,Three Rivers Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
785398,US,2022-10-11,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
901563,US,2022-11-11,1,美國,Hawai'i International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1140535,US,2025-01-05,1,美國,Palm Springs International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
511819,US,2021-11-14,1,美國,AFI Fest,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1064213,US,2024-08-30,1,美國,Telluride Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1113278,US,2023-10-08,1,美國,Beyond Fest,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
901563,US,2022-11-17,1,美國,Key West Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
171372,US,2014-07-16,1,美國,Maine International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
9613,US,2002-09-01,1,美國,Telluride Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
747779,US,2022-10-08,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
38142,US,2007-10-11,1,美國,San Diego Asian Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
536437,US,2023-03-12,1,美國,South by Southwest Film & TV Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
46738,US,2011-03-25,1,美國,New Directors/New Films,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
718930,US,2022-08-01,1,美國,TCL Chinese Theatre,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
823219,US,2024-11-11,1,美國,Fort Lauderdale International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1089,US,1991-07-10,1,美國,"Westwood, California",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
837335,US,2023-09-03,1,美國,Telluride Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
4043,US,1987-02-10,1,美國,Miami Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1103621,US,2025-01-03,1,美國,Palm Springs International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
840430,US,2023-08-31,1,美國,Telluride Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1023962,US,2023-10-21,1,美國,Chicago International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
437342,US,2024-03-26,1,美國,"Los Angeles, California",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
56616,US,2003-10-15,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1000780,US,2023-03-11,1,美國,South by Southwest Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
965150,US,2022-10-08,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
901563,US,2022-11-08,1,美國,New Orleans Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
877269,US,2022-11-15,1,美國,"Hollywood, California",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
594767,US,2023-03-14,1,美國,"Los Angeles, California",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
874743,US,2023-04-07,1,美國,Sakura-Con,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
553600,US,2019-07-05,1,美國,Anime Expo,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
798286,US,2023-04-10,1,美國,"Los Angeles, California",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
976893,US,2023-09-01,1,美國,Telluride Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1156189,US,2023-10-11,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
791177,US,2022-09-03,1,美國,Telluride Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
46738,US,2010-09-04,1,美國,Telluride Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
496243,US,2019-08-30,1,美國,Telluride Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
767,US,2009-07-08,1,美國,"New York City, New York",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
901563,US,2022-11-27,1,美國,MoMA - The Contenders,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
549509,US,2024-11-08,1,美國,St. Louis International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
888321,US,2022-10-01,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
680813,US,2021-01-28,1,美國,Sundance Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
76,US,1995-01-19,1,美國,Sundance Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
991190,US,2022-10-21,1,美國,Animation Is Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
554761,US,2020-01-31,1,美國,Sundance Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1005299,US,2023-01-06,1,美國,Palm Springs International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1396,US,1980-09-01,1,美國,Telluride Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
746036,US,2024-04-30,1,美國,Dolby Theatre,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
354759,US,2015-11-10,1,美國,San Diego Asian Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
948184,US,2024-09-28,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
609681,US,2023-11-07,1,美國,"Las Vegas, Nevada",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1062844,US,2023-07-29,1,美國,,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
714675,US,2024-01-10,1,美國,Palm Springs International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
888602,US,2021-10-22,1,美國,,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
549509,US,2024-10-06,1,美國,Beyond Fest,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
944401,US,2023-09-26,1,美國,Fantastic Fest,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1034541,US,2024-09-19,1,美國,Fantastic Fest,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
646385,US,2022-01-11,1,美國,"Los Angeles, CA",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1087388,US,2024-04-04,1,美國,Panic Fest,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
853387,US,2023-10-19,1,美國,Screamfest Horror Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
99,US,1999-09-24,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
171372,US,2014-05-02,1,美國,Montclair Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
821494,US,2022-01-06,1,美國,Palm Springs International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
718789,US,2022-06-08,1,美國,"Los Angeles, California",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
508947,US,2022-03-01,1,美國,"Los Angeles, California",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1058616,US,2023-03-26,1,美國,Cleveland International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
907,US,1965-12-22,1,美國,"New York City, New York",2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1077693,US,2023-10-26,1,美國,AFI Fest,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1036397,US,2024-03-24,1,美國,Asian Pop-up Cinema,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
661539,US,2024-12-14,1,美國,MoMA - The Contenders,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
746349,US,2023-09-24,1,美國,Fantastic Fest,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
958186,US,2023-10-26,1,美國,AFI Fest,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
600,US,2002-09-20,1,美國,Moonlit Matines Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
365620,US,2023-10-13,1,美國,New York Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1653,US,2004-01-15,1,美國,Sundance Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
940247,US,2024-07-13,1,美國,New York Asian Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
640146,US,2023-02-06,1,美國,"Los Angeles, California",2025-03-02 09:35:05.830890+00:00,2025-03-02 09:35:05.830890+00:00
1064213,US,2024-10-20,1,美國,Montclair Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1088514,US,2024-10-30,1,美國,Miami Film Festival GEMS,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
901563,US,2022-10-07,1,美國,Orcas Island Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1109237,US,2023-12-29,1,美國,MoMA - The Contenders,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1244492,US,2024-07-17,1,美國,JAPAN CUTS,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
511819,US,2021-10-22,1,美國,Philadelphia International Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
901563,US,2022-10-21,1,美國,Film Fest 919,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
817758,US,2022-09-03,1,美國,Telluride Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
171372,US,2014-06-14,1,美國,Los Angeles Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
1184918,US,2024-09-21,1,美國,Fantastic Fest,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
511819,US,2021-10-27,1,美國,Montclair Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
888003,US,2023-10-23,1,美國,Philadelphia Film Festival,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
913820,US,2022-04-14,1,美國,SIFF,2025-03-02 05:24:43.859735+00:00,2025-03-02 09:35:05.830890+00:00
